"Dates","EUNW GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2011-09-13,91.24,NA,NA,NA,79.92,12.2,NA,8.978,11.75,NA,79.91,72.49,135.08,171.25,143.06,178.26,111.76,NA,41.64,3.398,39.95,22.21,38.66,1.849,13.62
2011-09-14,92.14,NA,NA,NA,78.87,12.05,NA,8.823,11.57,NA,79.48,69.96,135.22,170.14,142.64,177.84,111.55,NA,41.33,3.413,39.68,22.49,38.38,1.885,13.56
2011-09-15,92.79,NA,NA,NA,79.56,12.26,NA,NA,11.61,NA,78.41,69.64,135.22,169.3,140.35,178.4,111.89,NA,41.89,3.461,40.21,22.46,38.29,1.883,14.14
2011-09-16,94.03,NA,NA,NA,81.28,12.48,NA,8.733,11.61,NA,78.97,69.94,135.59,NA,141.03,180.28,112.5,NA,42.25,3.496,40.52,22.5,39.05,1.888,14.33
2011-09-19,93.45,NA,NA,NA,79.1,12.23,NA,8.54,11.45,NA,79.48,69.96,135.58,170.86,143.65,180.26,112.39,NA,41.02,3.45,39.62,21.85,39.14,1.898,13.88
2011-09-20,93.36,NA,NA,NA,80.86,12.37,NA,8.583,11.67,NA,79.03,68.85,135.48,170.86,143.18,179.58,112.08,NA,41.59,3.474,40.08,22.12,41.63,1.892,14.13
2011-09-21,93.33,NA,NA,NA,78.76,12.11,NA,NA,11.48,NA,78.82,67.88,135.47,171.09,143.33,179.7,112.44,NA,40.29,3.339,38.87,21.54,40.58,1.89,13.95
2011-09-22,92.49,NA,NA,NA,73.46,11.61,NA,8.188,11.13,NA,79.14,66.73,135.6,171.96,147.17,180.35,111.79,NA,38.1,3.12,36.68,NA,38.96,1.828,12.78
2011-09-23,91.91,NA,NA,NA,72.51,11.58,NA,8.16,10.77,NA,77.24,67.05,135.68,171.5,146.43,179.8,111.19,NA,37.95,2.998,36.44,19.95,37.92,1.796,12.85
2011-09-26,91.78,NA,NA,NA,72.07,11.33,NA,NA,10.15,NA,76.83,67.64,135.58,170.74,145.62,179.43,110.91,NA,37.5,3.171,36.28,20.21,37.68,1.717,12.95
2011-09-27,92.4,NA,NA,NA,75.77,NA,NA,NA,10.84,NA,76.47,68.93,135.55,169.3,143.41,179.03,110.81,NA,39.74,3.369,38.22,21.35,38.91,1.742,NA
2011-09-28,92.33,NA,NA,NA,74.74,11.67,NA,8.235,10.38,NA,76.4,68.69,135.45,168.89,142.9,178.99,110.81,NA,39.11,NA,37.64,21.11,39.03,1.783,13.47
2011-09-29,92.15,NA,NA,NA,75.76,11.69,NA,8.255,10.29,NA,76.6,68.54,135.51,168.87,142.9,179.88,110.93,NA,38.45,3.295,37.11,20.49,39.52,1.757,13.66
2011-09-30,91.9,NA,NA,NA,75.26,11.66,NA,8.335,10.31,NA,77.73,67.95,135.63,NA,145.51,180.98,111.25,NA,37.96,NA,36.64,20.53,39.82,1.746,NA
2011-10-03,91.54,NA,NA,NA,74.21,11.7,NA,8.295,NA,NA,78.53,67.89,135.69,170.98,148.78,181.49,111.24,NA,37.25,3.229,36.25,20.49,39.78,1.685,13.37
2011-10-04,89.97,NA,NA,NA,72.66,11.43,NA,8.215,9.575,NA,77.36,67.55,135.77,171.87,149.02,180.95,111.16,NA,36.14,3.135,35.03,19.73,37.95,1.571,NA
2011-10-05,88.91,NA,NA,NA,73.52,11.65,NA,8.418,9.84,NA,77.26,68.54,135.8,170.45,147.82,179.72,110.77,NA,37.25,3.259,36.18,20.17,38.19,1.579,NA
2011-10-06,89.81,NA,NA,NA,74.94,11.78,NA,8.435,10.38,NA,77.27,68.75,135.79,169.26,145.68,179.17,110.64,NA,38.74,3.262,37.42,20.58,38.21,1.591,13.44
2011-10-07,90.35,NA,NA,NA,76.43,11.75,NA,8.445,10.43,NA,77.15,69.32,135.8,168.7,143.32,178.71,110.33,NA,39.21,3.301,37.77,20.84,38.21,1.554,13.7
2011-10-10,90.09,NA,NA,NA,78.02,11.92,NA,8.508,10.6,NA,76.3,69.67,135.78,167.58,140.4,178.29,110.39,NA,39.34,3.29,37.8,21.18,38.75,1.552,14.32
2011-10-11,91.26,NA,NA,NA,77.66,12.02,NA,8.573,10.9,NA,77.57,69.39,135.76,167.5,141.3,178.37,110.79,NA,39.81,3.314,38.15,20.94,38.9,1.467,14.27
2011-10-12,92.95,NA,NA,NA,79.53,12.03,NA,8.643,10.88,NA,77.01,69.41,135.61,166.3,139.12,177.13,110.77,NA,40.76,3.348,38.97,21.26,39.3,1.559,14.71
2011-10-13,93.46,NA,NA,NA,78.55,11.89,NA,8.625,10.46,NA,77.49,69.05,135.54,167.1,140.52,177.28,111.18,NA,39.86,3.353,38.34,20.94,38.42,1.586,14.51
2011-10-14,93.93,NA,NA,NA,79.98,11.94,NA,8.67,10.8,NA,76.85,68.98,135.48,165.7,NA,176.23,111.07,NA,40.3,3.383,38.71,20.79,38.63,1.573,14.6
2011-10-17,94.81,NA,NA,NA,80.88,11.94,NA,8.78,10.96,NA,77.72,69.14,135.52,NA,139.7,177.15,111.79,NA,39.83,3.369,38.43,20.86,37.73,1.515,14.37
2011-10-18,94.57,NA,NA,NA,79.93,11.91,NA,8.74,10.9,NA,78.04,68.68,135.39,167.41,141.32,175.87,111.89,NA,39.72,3.333,38.19,20.54,38.38,1.496,14.25
2011-10-19,95.65,NA,NA,NA,81.54,11.92,NA,8.828,10.69,NA,78,68.56,135.27,166.59,139.83,175.26,112.19,NA,40.25,3.388,38.67,20.76,37.28,1.491,14.4
2011-10-20,95.5,NA,NA,NA,78.93,11.6,NA,8.698,10.16,NA,78.18,68.28,135.14,167.25,141.32,175.55,112.28,NA,39,3.29,37.67,20.02,36.08,1.482,13.85
2011-10-21,96.26,NA,NA,NA,80.42,11.73,NA,8.725,10.48,NA,77.55,67.98,135.19,166.05,NA,175.73,112.2,NA,39.88,3.311,38.29,20.47,36.92,1.584,14.38
2011-10-24,96.36,NA,NA,NA,83.48,12.08,NA,8.755,10.75,NA,77.22,68.2,135.16,165.83,137.95,175.36,112.43,NA,41.02,3.378,39.26,20.98,37.41,1.501,14.85
2011-10-25,96.69,NA,NA,NA,83.05,11.97,NA,8.665,10.82,NA,77.94,68.69,135.27,166.69,138.81,177.09,112.58,NA,40.49,3.376,38.9,21.19,37.74,1.516,14.6
2011-10-26,96.77,NA,NA,NA,82.54,12.09,NA,8.695,10.75,NA,78.03,68.59,135.37,165.45,138.01,177.79,112.92,NA,40.78,3.401,39.21,21.1,37.43,1.541,14.6
2011-10-27,98.83,NA,NA,NA,85.43,12.23,NA,8.815,10.98,NA,77.35,68.6,135.39,163.75,135.07,178.29,113.14,NA,42.34,3.498,40.47,21.61,38.04,1.675,15.3
2011-10-28,98.35,NA,NA,NA,85.57,12.23,NA,8.948,11.2,NA,77.35,68.9,135.09,163.75,133.29,177.46,113.53,NA,43.39,3.59,41.37,22.04,38.69,1.7,15.14
2011-10-31,98.42,NA,NA,NA,84.72,12.15,NA,9.043,11.19,NA,78.4,69.53,134.95,165.39,137.04,176.85,113.66,NA,43.29,3.544,41.28,21.52,37.66,1.618,14.76
2011-11-01,96.76,NA,NA,NA,83.93,12.15,NA,NA,10.94,NA,79.31,68.38,134.87,168.19,141.13,175.24,113.73,NA,42.01,3.438,40.16,21.08,36.97,1.475,13.84
2011-11-02,96.75,NA,NA,NA,85.51,12.39,NA,8.878,11.13,NA,79.16,68.49,134.88,167.43,140.45,174.14,113.76,NA,43.07,3.478,40.96,21.49,37.64,1.474,NA
2011-11-03,97.38,NA,NA,NA,85.25,12.3,NA,8.923,11.23,NA,79.66,69.07,134.98,166.57,140.16,174.89,113.69,NA,42.89,3.538,41.05,22.07,38.72,1.507,14.87
2011-11-04,97.55,NA,NA,NA,86.3,12.29,NA,8.905,10.99,NA,80.21,69.14,134.65,167.47,140.2,174.72,113.84,NA,42.93,3.547,40.97,21.78,38.37,1.498,14.65
2011-11-07,96.65,NA,NA,NA,85.69,12.33,NA,8.908,11.09,NA,80.03,69.37,134.13,167.67,140.82,173.2,113.8,NA,43.47,3.559,41.41,22.01,38.43,1.514,14.86
2011-11-08,96.92,NA,NA,NA,85.47,12.33,NA,8.915,11.25,NA,79.87,69.44,133.95,167.61,140.39,173.26,113.74,NA,43.19,3.602,41.4,21.99,38.44,1.522,14.88
2011-11-09,96.17,NA,NA,NA,84.65,12.22,NA,8.985,11.17,NA,80.55,69.46,133.12,167.88,142.56,169.67,113.68,NA,43.07,3.605,41.37,21.74,38.17,1.523,14.26
2011-11-10,96.44,NA,NA,NA,82.78,12.04,NA,8.973,11.18,NA,80.44,69.39,133.76,166.66,142.55,168.3,113.32,NA,42.6,3.586,41.03,21.87,37.87,1.519,14.04
2011-11-11,96.8,NA,NA,NA,83.89,12.13,NA,8.935,11.2,NA,79.55,69.43,134.4,165.97,139.91,170.04,113.2,NA,43.25,3.62,41.41,21.93,38.18,1.527,14.33
2011-11-14,96.4,NA,NA,NA,84.39,12.28,NA,8.943,11.27,NA,80.32,69.3,134.07,166.67,141.81,166.96,113.34,NA,43.16,3.649,41.51,21.97,38.09,1.529,14.57
2011-11-15,95.93,NA,NA,NA,84.78,12.35,NA,9.01,11.39,NA,80.58,68.77,133.46,166.29,143.73,163.72,113.32,NA,42.97,3.614,41.33,21.58,37.78,1.453,14.05
2011-11-16,95.73,NA,NA,NA,84.01,12.24,NA,9.05,11.55,NA,80.68,69.1,133.53,165.65,143.57,164.08,113.03,NA,43.5,3.605,41.58,22.05,38.21,1.396,14.16
2011-11-17,95.38,NA,NA,NA,83.68,12.07,NA,8.938,11.33,NA,80.39,68.78,133.72,165.22,143.27,165.4,112.3,NA,43.2,3.594,41.33,21.6,37.23,1.414,14.03
2011-11-18,94.77,NA,NA,NA,82.27,11.9,NA,8.883,11.13,NA,80.4,68.71,133.85,165.09,143.5,167.2,111.87,NA,41.84,3.528,40.1,21.15,36.56,1.384,13.71
2011-11-21,94.27,NA,NA,NA,79.47,11.39,NA,NA,10.79,NA,79.94,67.81,133.72,165.71,143.92,166.71,111.91,NA,40.55,3.386,38.93,20.34,34.59,1.327,13.24
2011-11-22,93.88,NA,NA,NA,80.31,11.47,NA,8.635,10.88,NA,80.07,67.73,133.15,165.45,144.01,165.82,111.58,NA,40.31,3.372,38.74,20.25,34.09,1.316,13.23
2011-11-23,92.85,NA,NA,NA,78.78,11.24,NA,8.695,10.95,NA,80.32,67.21,132.83,163.42,146.05,163.44,110.63,NA,39.49,3.369,38.14,20.09,33.55,1.298,13.25
2011-11-24,92.74,NA,NA,NA,79.45,11.49,NA,8.813,11.04,NA,80.17,67.11,132.71,162.76,146.13,162.94,110.2,NA,39.09,3.358,37.87,20.47,32.63,1.308,12.83
2011-11-25,92.28,NA,NA,NA,79.28,11.37,NA,8.89,11.07,NA,80.14,66.97,132.43,162.25,146.65,163.26,109.72,NA,39.34,3.346,37.95,20.47,33.75,1.295,12.89
2011-11-28,92.69,NA,NA,NA,82.33,11.62,NA,9.055,11.24,NA,79.95,67.42,132.98,162.07,144.73,163.49,109.76,NA,40.52,3.438,38.86,21.28,34.96,1.312,13.22
2011-11-29,92.6,NA,NA,NA,84.52,11.66,NA,8.968,11.25,NA,79.9,67.7,133.13,161.99,145.07,164.73,109.96,NA,40.52,3.49,39.21,21.01,34.99,1.316,13.1
2011-11-30,93.68,NA,NA,NA,87.05,11.91,NA,9.413,11.73,NA,79.95,68.78,133.48,163.04,143.4,168.34,110.42,NA,42.13,3.581,40.48,22.25,36.93,1.324,13.81
2011-12-01,94.27,NA,NA,NA,88.09,12.02,NA,9.263,11.71,NA,80.08,69.15,134.34,165.1,143.41,173.21,111.01,NA,42.73,3.575,40.81,22.12,36,1.273,13.67
2011-12-02,94.31,NA,NA,NA,86.93,12.06,NA,9.3,11.87,NA,80.76,69.65,134.18,164.74,144.2,173.21,111.35,NA,43.27,3.613,41.27,22.38,37.16,1.322,13.64
2011-12-05,95.41,NA,NA,NA,86.85,11.96,NA,9.305,11.88,NA,80.74,69.93,135.11,164.7,143.38,176.04,111.47,NA,43.81,3.646,41.64,22.56,37.39,1.336,13.68
2011-12-06,95.54,NA,NA,NA,87.57,11.72,NA,9.215,11.96,NA,81.2,69.88,135.07,164.55,144.46,175.54,111.67,NA,43.39,3.643,41.44,22.4,37.04,1.31,13.6
2011-12-07,95.78,NA,NA,NA,85.5,11.77,NA,9.238,12.17,NA,81.25,69.86,135.06,165.27,144.28,173.05,112.19,NA,43.92,3.644,41.74,22.71,37.71,1.331,13.73
2011-12-08,95.97,NA,NA,NA,84.65,11.63,NA,9.135,12.09,NA,81.67,69.53,134.4,165.65,146.07,171.93,112.17,NA,42.49,3.583,40.76,21.99,36.06,1.293,13.31
2011-12-09,95.45,NA,NA,NA,85.76,11.7,NA,9.18,12.06,NA,81.28,69.53,134.73,164.83,144.9,173.78,112.01,NA,43.17,3.619,41.36,22.33,36.54,1.292,13.41
2011-12-12,95.15,NA,NA,NA,84.12,11.56,NA,9.065,11.9,NA,82.13,69.32,134.87,165.79,147.01,173.83,112.09,NA,42.17,3.556,40.53,21.8,35.37,1.258,12.97
2011-12-13,94.99,NA,NA,NA,84.95,11.8,NA,9.188,12.04,NA,82.95,69.72,135.02,165.79,148.16,174,112.19,NA,42.6,3.639,41.05,21.96,35.51,1.231,13.08
2011-12-14,94.25,NA,NA,NA,81.52,11.73,NA,9.105,11.89,NA,83.63,69.31,134.86,166.97,150.66,174.46,112.39,NA,41.8,3.529,40.12,21.42,34.84,1.231,12.91
2011-12-15,94.2,NA,NA,NA,81.59,11.66,NA,9.228,11.93,NA,83.25,69.91,135.49,167.25,150.21,175.67,112.39,NA,42.26,3.578,40.57,21.69,35.26,1.242,12.99
2011-12-16,94.8,NA,NA,NA,82.17,11.69,NA,9.248,12.06,NA,83.21,69.79,135.84,168.03,150.59,176.3,112.65,NA,41.81,3.557,40.21,21.76,34.83,1.224,12.77
2011-12-19,94.62,NA,NA,NA,78.66,11.41,NA,9.22,11.97,NA,83.27,69.48,136.02,167.86,150.97,176.56,112.68,NA,41.61,3.541,40.15,21.33,33.87,1.199,12.77
2011-12-20,94.71,NA,NA,NA,82.71,11.65,NA,9.34,12.21,NA,82.88,69.84,136.21,167.19,149.62,176.89,112.72,NA,42.36,3.568,40.71,21.87,35.17,1.238,13.07
2011-12-21,95.21,NA,NA,NA,82.3,11.96,NA,9.283,12.1,NA,83.33,69.96,136.09,167.28,149.76,176.36,112.89,NA,42.01,3.554,40.47,21.71,35.01,1.226,NA
2011-12-22,95.57,NA,NA,NA,85.52,12.12,NA,9.475,12.21,NA,83.37,70.2,135.99,167.28,149.69,176.65,112.96,NA,42.88,3.633,41.17,22.26,34.9,1.23,13.2
2011-12-23,95.51,NA,NA,NA,86.13,12.34,NA,9.535,12.1,NA,83.54,70.2,136.09,167.44,148.92,177.16,112.82,NA,43.04,3.671,41.43,22.48,34.79,1.254,13.3
2011-12-27,95.56,NA,NA,NA,84.33,12.23,NA,9.46,11.92,NA,83.19,70.66,136.24,167.86,148.5,177.43,112.96,NA,42.94,3.606,41.21,22.47,35.33,1.268,13.46
2011-12-28,95.61,NA,NA,NA,83.56,12.17,NA,9.528,11.87,NA,83.67,68.72,136.44,168.07,150.98,178.29,110.97,NA,42.17,3.608,40.75,22.37,34.61,1.245,13.3
2011-12-29,95.68,NA,NA,NA,83.09,12.34,NA,9.653,12.01,NA,83.9,68.77,136.37,168.32,151.33,178.12,111.16,NA,42.53,3.632,41,22.55,35.41,1.286,13.37
2011-12-30,95.67,NA,NA,NA,85.24,12.25,NA,9.768,12.05,NA,83.76,68.76,136.47,168.23,151.3,177.86,111.32,NA,42.99,3.661,41.34,22.74,35.55,1.279,13.16
2012-01-02,96.08,NA,NA,NA,85.3,12.19,NA,9.925,12.25,NA,84.03,68.46,136.6,167.47,151.6,177.6,111.52,NA,42.73,3.678,41.47,23.38,34.89,1.303,13.37
2012-01-03,96.9,NA,NA,NA,88.47,12.31,NA,9.703,12.27,NA,83.29,68.47,136.6,167.41,149.46,177.51,111.37,NA,44.16,3.74,42.4,23.08,36.16,1.25,13.46
2012-01-04,97.29,NA,NA,NA,85.37,12.34,NA,9.683,12.14,NA,83.8,68.66,136.6,167.23,150.75,177.4,111.59,NA,44.94,3.754,42.99,22.83,35.35,1.242,13.23
2012-01-05,96.9,NA,NA,NA,87.51,12.55,NA,9.875,12.14,NA,84.55,69.29,136.23,167.59,152.31,177,111.87,NA,44.58,3.762,42.92,22.86,35.53,1.208,13.05
2012-01-06,97.38,NA,NA,NA,87.2,12.62,NA,9.938,12.14,NA,85.04,69.36,136.06,167.56,153.43,176.5,111.67,NA,44.81,3.759,43.1,23.35,35.32,1.212,12.98
2012-01-09,97.52,NA,NA,NA,85.99,12.6,NA,9.91,12.22,NA,84.72,68.94,136.1,167.99,153.78,176.89,111.75,NA,44.95,3.735,43.07,23.14,34.95,1.182,12.87
2012-01-10,97.66,NA,NA,NA,87.85,12.93,NA,10.02,12.42,NA,84.37,69.45,136.22,167.75,152.73,176.61,111.67,NA,46.48,3.798,44.26,23.53,35.87,1.164,13.04
2012-01-11,97.72,NA,NA,NA,87.472,13.01,NA,10.05,12.33,NA,84.8,69.97,136.65,168.64,154.24,177.35,112.04,NA,46.69,3.811,44.53,23.49,36.63,1.183,12.97
2012-01-12,98.21,NA,NA,NA,87.233,12.85,NA,9.965,12.26,NA,83.94,69.56,137.29,168.97,152.78,179.25,112.07,NA,46.66,3.802,44.48,23.5,36.97,1.196,13.36
2012-01-13,97.88,NA,NA,NA,88.81,12.96,NA,9.995,12.2,NA,84.83,70.03,137.22,169.45,155.12,177.76,112.4,NA,46.72,3.788,44.48,23.43,36.93,1.229,13.37
2012-01-16,98.2,NA,NA,NA,89.23,12.81,NA,10.01,12.19,NA,84.95,70.53,137.29,169.63,155.11,177.7,112.42,NA,47.42,3.784,44.98,23.89,38.01,1.232,13.48
2012-01-17,98.42,NA,NA,NA,90.39,12.94,NA,10.02,12.47,NA,84.75,70.34,137.41,169.29,154.36,178.73,112.42,NA,48,3.812,45.24,23.92,38.39,1.253,13.8
2012-01-18,98.81,NA,NA,NA,90.47,12.91,NA,10.06,12.39,NA,84.24,70.91,137.43,169.34,153.41,178.83,112.5,NA,48.31,3.812,45.6,24.06,38.73,1.273,13.96
2012-01-19,99.65,NA,NA,NA,91.9,13.12,NA,10.04,12.48,NA,83.97,71.03,137.41,168.62,151.22,179.67,112.63,NA,48.69,3.929,46.18,24.28,38.84,1.322,14.18
2012-01-20,99.88,NA,NA,NA,92.77,13.04,NA,9.97,12.42,NA,84.25,71.02,137.6,168.18,150.69,180.96,112.65,NA,48.44,3.875,45.81,24.15,38.73,1.372,14.28
2012-01-23,100.37,NA,NA,NA,93.63,13.06,NA,10.01,12.42,NA,83.8,71.21,137.91,167.44,148.51,181.29,112.86,NA,48.64,3.86,45.95,24,38.8,1.44,14.36
2012-01-24,100.61,NA,NA,NA,93.61,13.06,NA,10.03,12.47,NA,83.82,71.28,137.87,167.3,148.99,180.25,113.05,NA,48.64,3.799,45.77,23.98,38.72,1.366,14.41
2012-01-25,100.86,NA,NA,NA,93.31,13.09,NA,10.01,12.26,NA,83.79,71.32,137.89,167.88,149.71,179.76,113.37,NA,48.81,3.833,45.82,23.67,38.79,1.442,14.3
2012-01-26,101.32,NA,NA,NA,93.47,13.14,NA,10.06,12.43,NA,83.27,71.88,138.16,168.96,148.77,180.65,113.97,NA,49.43,3.896,46.47,24.25,40.57,1.529,14.79
2012-01-27,101.54,NA,NA,NA,93.17,13.05,NA,9.995,12.54,NA,83.07,71.94,138.19,169.25,149.09,181.27,114.1,NA,48.5,3.866,45.82,24.33,41.06,1.518,14.79
2012-01-30,101.12,NA,NA,NA,91.52,12.93,NA,9.91,12.57,NA,83.36,71.9,137.97,169.87,150.73,180.83,114.36,NA,48.17,3.855,45.58,23.99,41.58,1.531,14.69
2012-01-31,101.65,NA,NA,NA,92.28,13.18,NA,10,12.71,NA,83.81,72.44,138.23,169.96,151.34,181.48,114.48,NA,48.41,3.885,45.94,24.19,41.18,1.642,14.88
2012-02-01,102.31,NA,NA,NA,93.93,13.32,NA,10.09,12.83,NA,83.36,73.05,138.7,169.7,149.73,183.36,114.62,NA,49.37,3.936,46.59,24.97,43.09,1.666,15.35
2012-02-02,102.57,NA,NA,NA,94.65,13.49,NA,10.23,13.02,NA,83.82,73.38,138.97,169.84,150.05,185.28,114.83,NA,49.95,3.973,47.13,25.27,43.8,1.63,15.29
2012-02-03,102.98,NA,NA,NA,95.02,13.6,NA,10.4,13.15,NA,84.12,73.68,138.88,169.08,149.56,185.06,114.85,NA,50.66,4.044,47.88,25.51,43.97,1.555,15.35
2012-02-06,103.19,NA,NA,NA,93.74,13.48,NA,10.31,13.1,NA,84.21,73.88,138.94,169.59,149.77,185.53,115.24,NA,50.6,4.068,47.88,25.22,44.4,1.635,15.5
2012-02-07,103.06,NA,NA,NA,93.54,13.44,NA,10.21,13.04,NA,83.36,73.22,138.89,168.86,147.62,185.87,115.11,NA,50.2,4.038,47.53,24.96,44.03,1.687,15.4
2012-02-08,103.12,NA,NA,NA,94.53,13.68,NA,10.19,13.26,NA,83.29,73.33,138.96,168.68,147.77,186.1,115.1,NA,50.55,4,47.63,24.9,44.21,1.666,15.35
2012-02-09,103.32,NA,NA,NA,94.01,13.69,NA,10.26,13.23,NA,83.11,72.93,139.01,168.28,146.85,186.91,114.81,NA,49.95,3.993,47.21,24.85,43.34,1.691,15.23
2012-02-10,102.2,NA,NA,NA,92.7,13.56,NA,10.2,13.18,NA,83.57,72.65,138.76,168.96,148.62,186.45,115.13,NA,49.33,3.996,46.94,24.39,42.69,1.601,14.88
2012-02-13,102.46,NA,NA,NA,94.21,13.67,NA,10.21,13.3,NA,83.81,72.98,138.81,168.94,148.4,186.63,115.11,NA,49.95,4.031,47.43,24.67,43.5,1.71,15.15
2012-02-14,102.74,NA,NA,NA,93.96,13.67,NA,10.21,13.29,NA,84.46,73.23,138.78,169,149.44,186.29,115.24,NA,50.13,4.014,47.45,24.67,42.83,1.676,15.09
2012-02-15,102.95,NA,NA,NA,95.81,13.98,NA,10.3,13.61,NA,84.92,73.66,138.68,169.31,150.41,185.64,115.37,NA,50.19,4.027,47.62,24.83,43.35,1.562,15.05
2012-02-16,102.65,NA,NA,NA,94.92,13.79,NA,10.23,13.62,NA,84.76,73.27,138.69,169.1,150.12,185.41,115.05,NA,50.02,3.995,47.43,24.41,43.57,1.608,14.89
2012-02-17,103,NA,NA,NA,95.5,13.74,NA,10.26,13.71,NA,84.28,73.5,138.8,168.79,148.6,185.45,115.03,NA,50.36,4.022,47.84,24.51,44.21,1.704,15.11
2012-02-20,103.18,NA,NA,NA,95.08,13.68,NA,10.29,13.62,NA,83.75,73.44,138.87,168.62,146.97,186.6,115.02,NA,50.75,4.021,48.03,24.64,44.8,1.72,15.23
2012-02-21,103.08,NA,NA,NA,94.54,13.63,NA,10.27,13.71,NA,83.86,73.22,139,168.54,146.92,187.03,115.25,NA,50.27,3.993,47.63,24.6,44.3,1.625,15.24
2012-02-22,100.21,NA,NA,NA,94.31,13.67,NA,10.22,13.77,NA,83.96,73.06,137.53,169.38,147.45,187.13,115.44,NA,50.37,3.935,47.53,24.27,43.73,1.504,14.96
2012-02-23,100.56,NA,NA,NA,93.06,13.56,NA,10.2,13.86,NA,83.94,72.7,137.52,169.59,146.79,186.85,115.59,NA,50.13,3.927,47.46,24.57,42.86,1.491,14.88
2012-02-24,100.99,NA,NA,NA,93.07,13.48,NA,10.11,13.94,NA,83.21,71.97,137.66,169.57,145.48,187.9,115.86,NA,49.99,3.877,47.12,24.67,42.11,1.492,15.01
2012-02-27,100.92,NA,NA,NA,92.29,13.39,NA,10.15,13.74,NA,83.51,72.08,137.92,170.15,146.73,188.01,116.13,NA,49.74,3.881,46.94,24.79,41.78,1.499,15.03
2012-02-28,101.13,NA,NA,NA,92.5,13.52,NA,10.1,13.84,NA,83.61,72.14,138.16,170.44,146.08,188.31,116.21,NA,50.1,3.903,47.33,24.99,42.54,1.469,15.2
2012-02-29,101.5,NA,NA,NA,95.25,13.86,NA,10.26,14.08,NA,84.09,73.24,138.46,170.63,146.84,188.77,116.72,NA,50.25,3.941,47.46,25.09,43.32,1.465,15.27
2012-03-01,102.12,NA,NA,NA,96.21,13.96,NA,10.35,14.13,NA,84.29,73.15,138.94,170.55,146.16,190.59,116.64,NA,51.07,3.954,48.03,25.5,43.53,1.5,15.34
2012-03-02,102.4,NA,NA,NA,96.36,14.04,NA,10.46,14.24,NA,85.7,73.51,139,171.14,148.59,190.93,117.01,NA,51.73,4.004,48.73,25.51,43.56,1.497,15.31
2012-03-05,102.15,NA,NA,NA,94.76,13.69,NA,10.39,14.06,NA,85.16,72.97,138.95,170.74,148.04,190.73,116.93,NA,50.55,3.971,47.74,25.19,42.5,1.454,15
2012-03-06,101.11,NA,NA,NA,93.08,13.53,NA,10.33,13.85,NA,85.6,72.64,138.84,170.86,149.86,189.76,116.97,NA,49.06,3.909,46.58,24.36,41.98,1.5,14.63
2012-03-07,100.51,NA,NA,NA,93.91,13.63,NA,10.35,13.97,NA,85.44,72.63,139.04,171,149.27,189.98,117,NA,49.17,3.913,46.65,24.79,42.38,1.51,14.75
2012-03-08,100.93,NA,NA,NA,95.241,13.71,NA,10.35,14.15,NA,84.84,72.84,138.97,171.04,147.62,190.38,117.11,NA,49.52,3.931,47.06,25.1,42.46,1.56,15.18
2012-03-09,101.29,NA,NA,NA,96.49,13.91,NA,10.53,14.2,NA,86.06,73.83,138.91,171.14,149,189.83,117.25,NA,50.05,4.05,47.72,25.51,42.31,1.514,15.13
2012-03-12,101.44,NA,NA,NA,94.93,13.65,NA,10.3,13.86,NA,86.03,73.05,138.83,171.34,148.74,189.65,117.37,NA,48.27,3.98,46.43,25.17,41.81,1.457,15.11
2012-03-13,101.71,NA,NA,NA,97.28,14,NA,10.38,14.08,NA,86.6,73.43,138.79,170.87,148.61,189.78,117.29,NA,49.71,4.047,47.54,25.49,42.54,1.457,15.17
2012-03-14,102.39,NA,NA,NA,97.56,14.11,NA,10.4,14.16,NA,86.93,72.96,138.76,169.56,147.67,190.04,117.04,NA,50.27,4.076,47.97,25.24,43.3,1.461,15.31
2012-03-15,102.35,NA,NA,NA,98.05,14.13,NA,10.38,14.25,NA,86.32,73.08,138.68,169.2,146.72,189.45,116.75,NA,50.19,4.07,47.87,25.42,43.9,1.484,15.48
2012-03-16,102.69,NA,NA,NA,97.41,13.97,NA,10.28,14.4,NA,85.54,72.69,138.64,168.28,145.29,189.16,116.54,NA,49.89,4.061,47.64,25.22,44.28,1.498,15.4
2012-03-19,103.11,NA,NA,NA,97.1,13.83,NA,10.28,14.45,NA,85.06,72.59,138.62,168.35,144.26,189.42,116.45,NA,49.69,4.051,47.44,25.11,43.99,1.547,15.36
2012-03-20,102.94,NA,NA,NA,95.27,13.58,NA,10.16,14.4,NA,84.98,72.03,138.63,168.41,144.16,188.8,116.46,NA,48.53,4.024,46.68,24.66,42.92,1.535,15.11
2012-03-21,103.1,NA,NA,NA,96.06,13.76,NA,10.17,14.5,NA,84.85,72.11,138.57,168.87,144.92,188.38,116.74,NA,48.74,4.048,46.86,24.77,43.48,1.51,15.05
