"Dates","MSDEEEMN.Index","MXCN.Index","MXIN.Index","MXKR.Index","MXTW000V.Index","MXID.Index","MXMY.Index","MXTH.Index","MXPH.Index","MXBR.Index","MXMX.Index","MXCL.Index","MXCO.Index","MXPE.Index","MXZA.Index","MXTR.Index","MXGR.Index","MXEG.Index","MXHU.Index","MXCZ.Index","MXPL.Index","MXSA.Index","MXAE.Index","MXQA.Index","MXKW.Index","JPEICORE.Index","GBIE1001.Index","BCEX6T.Index","BCEX4T.Index","IDCOT7.Index","BEIG1T.Index","LECPTREU.Index","IBOXXMJA.Index"
2024-12-12,231.1381,851.15529,587.132,134,181.998,269.428,NA,240.1906,259.5325,19.28766,1227.42183,5055.46393,981.15649,396.43857,1874.12863,93.82008,297464.62855,5.59,108.78324,7.54595,13.4961,344.00859,333.93509,108.07933,765.1474,531.914,8.14983,33.25232,0.49584,168.08201,0.41782,109.12785,13.52478
2024-12-13,231.1229,851.15529,584.959,133.67,181.856,268.024,NA,239.4408,258.8893,19.13683,1208.51693,5115.84524,970.5892,394.57646,1841.42904,93.30672,297776.95211,5.61,NA,7.53013,13.56676,344.28859,334.14751,108.23527,765.1474,528.323,7.97179,33.47332,0.49597,167.86212,0.41153,109.43497,13.36754
2024-12-15,NA,848.44279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.9792,NA,764.72654,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-16,231.1794,845.98486,582.979,133.41,181.867,268.023,NA,239.0239,259.0029,19.07538,1191.0286,5023.81277,970.38746,394.1523,1799.12792,93.28675,292414.79254,5.58,109.5058,7.46808,13.57662,343.84505,333.28047,112.77763,766.83214,525.609,7.87678,33.35686,0.49251,166.32203,0.40996,108.96945,13.21085
2024-12-17,231.1242,844.77119,582.528,132.81,181.871,268.169,NA,238.53,258.9818,18.67583,1184.18096,4959.68749,960.33091,388.06724,1791.4534,90.22543,292621.17096,5.5,108.14317,7.38298,13.53286,334.2133,329.31276,115.49745,760.03173,521.278,7.86461,32.99919,0.48516,166.69368,0.40077,108.05667,12.90908
2024-12-18,231.1443,846.49896,582.841,132.94,181.908,267.777,NA,238.5576,258.8358,18.62337,1137.31564,4947.55937,962.41237,385.00553,1746.8401,90.43389,290596.77098,5.54,108.97776,7.36636,13.43826,337.08048,330.26971,114.82779,760.03173,523.636,7.946,32.85578,0.49291,167.43408,0.39639,108.26113,12.96666
2024-12-19,230.9075,846.54948,583.486,133.08,181.893,266.593,NA,237.7787,258.0439,18.62462,1159.19313,4844.86744,963.46198,388.13732,1754.84075,88.4253,288902.65299,5.56,110.40777,7.27573,13.50131,337.83701,331.57371,116.53796,760.03173,521.796,8.01162,32.84706,0.48388,165.91635,0.38765,108.59217,12.73747
2024-12-20,230.8557,846.54948,580.517,133,181.946,267.042,NA,237.7933,258.2989,18.52339,1165.50368,4938.25884,959.36667,388.97777,1763.95751,88.55284,284828.34335,5.55,NA,7.3053,13.56698,333.40906,329.61018,115.97236,760.03173,516.291,7.95015,32.05568,0.47478,164.22495,0.38819,107.25107,12.65312
2024-12-22,NA,848.64876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.48884,NA,766.6648,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-23,230.9418,848.40274,581.492,133.03,181.881,266.201,NA,237.1108,257.977,19.04321,1144.17107,4922.43913,954.29448,392.79055,1767.21786,87.46476,282692.50947,5.5,108.69576,7.40837,13.48434,333.69911,332.86887,117.19919,764.08332,521.339,8.00442,32.266,0.47988,167.19475,0.39759,108.37698,12.96811
2024-12-24,231.004,850.66457,581.618,133.25,181.923,266.255,NA,237.2055,257.977,19.07534,1142.57796,4914.38475,960.57829,393.52678,1781.43589,87.40619,284248.22778,5.5,108.13667,7.44483,13.49496,334.30593,332.5918,117.9048,764.51685,522.747,8.09237,32.22901,0.48021,167.61088,0.39594,109.05668,13.13801
2024-12-25,231.0352,853.87383,NA,133.08,181.923,266.255,NA,237.2055,257.977,19.00063,1141.04032,4907.77114,959.28558,392.99718,1779.03849,87.64982,293559.06872,5.5,108.34691,7.44933,13.4985,333.35188,331.52921,118.45154,759.66805,523.163,8.08118,32.191,0.47936,167.83843,0.396,108.90992,13.16256
2024-12-26,231.0663,853.48794,580.653,132.89,181.923,266.255,NA,237.2055,257.977,19.22595,1143.57713,4924.6822,959.31569,395.87295,1775.72701,86.22313,294293.64656,5.5,107.38476,7.42857,13.49773,334.17066,330.32708,118.44978,755.8732,521.839,8.07098,32.17297,0.47224,168.1175,0.39517,110.04969,13.11733
2024-12-27,231.0898,853.48794,580.028,132.74,181.893,265.254,NA,236.6703,257.5331,19.08241,1126.49721,4884.15736,957.08199,387.7791,1755.75193,86.76986,294989.43789,5.52,NA,7.43703,13.40307,333.67488,330.07695,117.64901,755.8732,520.482,8.04731,32.10036,0.46916,168.23895,0.39344,110.7865,13.14945
2024-12-29,NA,853.62314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.98224,NA,763.16134,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-30,231.1995,855.57007,581.712,132.67,181.935,265.814,NA,236.9468,257.9648,19.14619,1127.50198,4783.42405,959.72883,388.75637,1738.98008,85.23013,290230.29498,5.52,104.37375,7.39528,13.51592,331.28106,334.3454,118.25246,760.56283,520.449,8.03266,32.01343,0.46829,167.08323,0.39384,111.76973,13.08815
2024-12-31,231.2145,856.71361,584.279,133.11,181.949,265.832,NA,236.9292,257.9648,19.11875,1136.83185,4800.7506,962.74861,390.44057,1755.76065,85.18879,288875.58208,5.56,105.84003,7.39287,13.50001,331.14402,336.46595,119.13073,766.86024,520.322,8.04977,32.11065,0.46861,166.37184,0.39375,112.40139,13.09111
2025-01-01,231.2178,856.71361,NA,133.02,181.949,265.832,NA,236.9292,NA,19.14399,1136.06342,4797.5056,962.09786,390.17666,1754.57387,85.39509,288588.11381,5.56,NA,7.38992,13.48978,331.32093,337.40843,119.0502,766.86024,520.827,8.0434,32.2177,0.46878,166.37184,0.39341,112.32541,13.10859
2025-01-02,231.2908,856.71361,589.553,134.22,181.955,265.632,NA,237.1801,257.9136,19.471,1147.67183,4897.935,957.74224,396.75073,1788.55604,87.40495,296689.06653,5.62,107.00713,7.36507,13.62799,336.71777,341.10787,118.62021,766.86024,522.555,7.92723,32.99104,0.47344,164.85461,0.40397,112.52261,13.01963
2025-01-03,231.3239,856.71361,588.611,133.78,181.707,264.249,NA,236.2491,257.1845,19.59755,1137.91713,4789.27821,942.66285,396.20224,1782.1233,87.46871,299876.70715,5.66,NA,7.32996,13.9758,338.89147,340.06911,117.57953,766.86024,522.929,7.91657,32.73583,0.48287,165.26019,0.40284,111.36887,12.99652
2025-01-05,NA,858.90976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.37751,NA,759.06359,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-06,231.3706,858.84026,583.316,133.25,181.647,264.152,NA,237.0615,256.8278,19.5242,1147.7454,4888.44364,951.46696,394.4048,1798.69606,87.5049,298047.77278,5.66,104.77496,7.32436,13.8315,340.20568,335.96081,118.74906,759.97942,520.393,7.82091,31.8431,0.49378,168.17121,0.39397,109.92737,12.74389
2025-01-07,231.4147,864.95151,583.026,133.69,181.665,263.599,NA,236.7457,256.7477,19.23692,1169.08098,4952.36912,968.97836,402.28612,1788.04264,86.47562,294507.22553,5.79,NA,7.41186,14.01824,342.88659,337.34722,120.27073,756.80978,522.045,7.71809,32.00527,0.49604,169.64889,0.39071,111.03318,12.99811
2025-01-08,231.1861,869.24692,584.812,133.78,181.661,263.018,NA,236.4208,256.5725,19.08212,1153.20246,4932.64448,968.12791,399.01573,1810.82411,84.93157,294562.84188,5.77,105.45153,7.50211,13.98414,337.73718,337.71345,121.62664,757.48111,521.184,7.6873,32.03409,0.50366,168.9305,0.3938,110.35765,12.99418
2025-01-09,230.8153,874.61458,586.962,133.96,181.578,262.438,NA,235.6349,256.294,19.18818,1163.83625,4928.61175,970.01217,404.08175,1812.40684,85.67779,297824.29864,5.79,103.73058,7.511,14.05762,341.82311,338.70541,121.52533,755.18824,519.139,7.68984,31.80585,0.50477,165.80546,0.39637,109.50208,12.82466
2025-01-10,230.5936,874.61458,586.911,133.92,181.41,261.557,NA,235.281,255.9255,19.20564,1152.35746,4881.12953,972.96083,402.72865,1796.04153,85.11348,294625.76277,5.77,NA,7.60849,14.07014,343.01072,340.42456,123.05356,755.18824,517.095,7.61103,31.59156,0.50051,164.96292,0.39476,110.19368,12.93203
2025-01-12,NA,868.71846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.94854,NA,751.38384,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-13,230.1302,864.73169,586.032,133.51,181.341,260.909,NA,235.1677,255.6423,18.80704,1159.99365,4909.32681,966.07159,401.67118,1798.15938,84.06218,290093.94326,5.69,100.00185,7.71721,13.88868,337.0981,341.36914,122.39274,737.47886,510.98,7.57926,30.74852,0.49657,161.03608,0.38961,109.11254,12.80215
2025-01-14,230.2683,871.21237,582.946,133.36,181.335,260.456,NA,234.9532,255.4091,18.53525,1161.71718,4951.29043,980.38631,399.58006,1836.04743,84.31363,288406.69061,5.71,101.88143,7.78348,13.85745,340.05141,340.97506,121.91175,750.42339,512.936,7.70423,30.87186,0.49666,163.21375,0.38263,107.91047,12.64036
2025-01-15,230.6498,874.73832,587.801,133.98,181.611,262.791,NA,236.6223,256.4215,18.7735,1197.84987,4987.44026,993.26032,401.2089,1862.71183,86.8041,289022.27387,5.77,103.43676,7.87467,13.84871,347.98912,343.15615,122.49557,753.19086,513.738,7.72614,31.01681,0.49835,162.15627,0.39388,107.08631,12.8636
2025-01-16,231.0206,875.3283,588.494,133.59,181.726,263.065,NA,236.4804,256.7236,18.43296,1187.56182,4877.70953,995.03789,396.7052,1844.5942,86.50278,291808.60866,5.79,103.91059,7.82464,13.90529,346.37874,344.88046,122.47489,755.65361,519.292,7.78304,31.11561,0.50426,164.27216,0.3939,106.69116,12.88602
2025-01-17,231.1615,875.3283,590.187,133.96,181.764,263.618,NA,237.1472,257.1008,18.84576,1199.04017,4898.84905,997.49115,398.04264,1827.39957,87.89463,295078.75719,5.9,NA,7.9275,14.1055,351.20024,345.37115,122.54369,755.65361,520.999,7.83136,31.10833,0.50343,164.20045,0.39728,107.51641,12.84582
2025-01-19,NA,874.88062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.58686,NA,752.53105,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20,231.3069,880.71303,NA,133.43,181.796,263.798,NA,237.0337,257.3292,18.70804,1190.29725,4909.833,1000.06715,393.93431,1808.92499,87.69676,293628.58461,5.94,102.44462,8.05674,14.29595,354.6346,345.08351,121.50401,752.95204,521.02,7.90632,31.08405,0.50329,165.32581,0.39447,106.91534,12.79074
2025-01-21,231.3941,885.80708,584.431,133.47,181.844,264.129,NA,236.936,257.4551,18.52584,1190.82811,4890.60087,1002.65176,396.80644,1811.07405,88.24804,292185.45093,5.96,103.03505,7.96484,14.3322,356.42273,343.49458,121.77006,752.20835,521.316,7.9268,30.33899,0.50401,165.99434,0.39301,107.51996,12.94787
2025-01-22,231.5552,894.42697,585.192,134.37,181.842,264.232,NA,236.8995,257.4772,18.50183,1208.57285,4967.25264,1009.31683,398.66834,1796.66576,88.08192,295483.40413,5.87,102.83666,8.02989,14.47933,363.38511,342.73775,122.66117,758.62868,520.968,7.79094,30.41108,0.51044,166.78616,0.39956,108.98987,13.05122
2025-01-23,231.6099,895.46777,582.76,134.15,181.795,263.561,NA,236.6844,257.2285,18.49195,1209.23488,4985.85352,1016.24548,412.94052,1793.91367,87.13356,295103.16071,5.87,103.36701,7.8874,14.78351,364.76425,341.80987,123.53757,762.09606,521.596,7.77338,30.53121,0.50411,166.78616,0.39899,107.87216,12.7965
2025-01-24,231.6497,895.46777,579.998,134.73,181.684,263.202,NA,236.4876,256.9155,18.19294,1208.99772,5034.81073,1015.94221,423.02017,1775.07115,87.13127,291396.60811,5.96,NA,8.0193,14.87567,366.94165,339.37093,122.5531,762.09606,519.771,7.89026,30.14373,0.50498,166.78616,0.39079,108.49464,12.94147
2025-01-26,NA,912.36844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.73209,NA,762.83052,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-27,231.5861,920.4521,582.186,134.13,181.786,263.818,NA,236.4531,257.2517,17.90699,1219.10155,4964.16069,1005.53022,430.64322,1755.28308,85.55569,288758.66804,5.95,102.60883,8.00703,14.68351,366.46919,339.02243,122.22157,765.05189,519.533,7.97342,29.60904,0.50466,166.78616,0.39108,107.80205,12.7509
2025-01-28,231.7658,914.39865,585.864,134.84,181.799,263.627,NA,236.5638,257.2033,17.82902,1235.60332,5001.74499,1005.79347,451.91176,1739.67156,86.62303,295063.13084,5.99,102.79351,7.99482,14.77675,370.75153,342.34465,123.06289,763.46613,524.023,8.04574,29.84093,0.50332,166.78616,0.39182,107.50246,12.84842
2025-01-29,232.0635,905.65206,587.042,135.15,181.8,263.427,NA,236.4597,257.2901,17.8581,1231.2017,4992.60455,1015.25242,470.76228,1762.59913,88.70869,294258.9979,6,103.24177,7.98186,14.94223,370.50448,343.5347,123.05371,764.38045,525.783,8.04799,30.23564,0.50514,166.78616,0.39278,107.57467,12.87973
2025-01-30,232.2949,905.65206,588.687,135.7,182.038,264.524,NA,237.1843,258.1117,17.82692,1268.89769,5074.56189,1039.52794,479.17467,1781.00601,89.71018,295086.73982,6,103.67043,8.04005,14.90317,377.01511,342.71301,124.21769,762.85037,526.859,8.06878,30.35573,0.5053,166.78616,0.38614,107.61598,12.93324
2025-01-31,232.6114,905.65206,588.053,134.9,182.284,265.723,NA,237.7132,259.1064,17.22819,1267.62385,4939.60485,1036.94281,469.89754,1762.03941,89.48781,291568.35267,5.97,NA,8.09869,14.79556,374.76939,342.59608,124.23206,762.85037,527.557,8.04546,30.74981,0.49742,166.78616,0.39133,106.3696,12.70325
2025-02-02,NA,913.16207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.93998,NA,766.03759,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-03,232.3234,921.44705,595.579,136.16,182.531,267.216,NA,239.2471,259.619,17.44949,1283.80473,5044.32619,1048.35324,469.08832,1775.53577,89.59569,286896.0052,5.77,104.55348,7.96751,14.4269,366.57426,346.85698,126.16284,762.5282,522.15,8.13073,30.80917,0.48702,163.3635,0.38973,107.11637,12.64131
2025-02-04,232.6814,926.18962,590.799,135.86,182.499,266.95,NA,238.773,259.6426,18.19083,1279.25823,5089.42017,1061.01026,472.97751,1799.9515,90.24762,285160.64207,5.83,101.59623,7.99505,14.63395,372.00594,345.22381,125.2576,764.11678,528.115,8.31539,30.97612,0.49167,162.18417,0.38834,107.57433,12.5672
2025-02-05,232.9832,925.39382,591.7,135.53,182.554,267.833,NA,239.0954,260.0542,18.79805,1272.54286,4950.56521,1059.72922,462.87202,1803.1698,90.9356,282550.48384,5.8,101.97273,7.92689,14.54762,369.53746,342.69778,124.38536,764.12493,527.424,8.2015,30.7547,0.49884,165.01865,0.38242,108.33573,12.42196
2025-02-06,233.2138,921.29428,594.402,136.21,182.564,267.775,NA,239.2614,260.0311,18.63519,1290.46621,5130.56731,1076.13804,475.22089,1847.01073,92.16764,287451.47681,5.91,105.41057,8.32415,14.83509,380.89659,344.51927,124.96444,760.81042,533.202,8.35735,30.61614,0.50491,165.97816,0.37096,109.12043,12.14068
2025-02-07,233.289,921.29428,596.345,136.95,182.523,267.369,NA,238.8921,259.8939,18.43556,1285.09121,5149.7307,1079.99659,477.13422,1855.78612,93.32458,291098.58231,5.96,NA,8.27842,14.88443,384.9459,346.4033,126.38846,760.81042,537.556,8.50774,30.71673,0.50143,166.62763,0.37638,110.19821,12.455
2025-02-09,NA,922.63179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.23883,NA,758.57932,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,233.3825,927.95779,596.176,136.68,182.648,267.817,NA,239.2525,260.2373,18.05692,1294.3329,5153.7025,1081.92431,478.23609,1867.87708,93.77398,287010.46101,5.93,104.72417,8.35083,14.94055,388.95296,347.71713,128.01509,761.68332,539.119,8.67269,30.50309,0.5049,165.58202,0.37122,109.51771,12.34187
2025-02-11,233.4509,929.06348,592.372,136.17,182.462,266.275,NA,238.1882,259.482,17.82005,1299.71146,5208.16043,1073.99102,477.59815,1813.52414,93.22157,287327.58484,5.93,104.05341,8.37099,15.08617,394.39605,344.99771,129.25515,761.68332,535.933,8.53371,30.09673,0.50563,166.88717,0.36541,109.1578,12.34095
2025-02-12,233.4552,932.61387,585.607,135.02,182.34,265.46,NA,237.5659,258.978,17.8194,1267.39842,5239.13093,1075.18478,476.48351,1797.58846,92.76941,281767.42902,6.01,103.50114,8.43022,15.15071,401.49009,341.46961,128.0016,760.16209,537.394,8.68923,29.75252,0.50222,166.49497,0.3692,109.18572,12.29673
2025-02-13,233.7588,936.34068,588.675,135.68,182.557,267.084,NA,238.372,259.8693,18.17669,1274.2141,5247.05346,1092.8589,475.31507,1818.63731,92.03584,287090.78248,6.17,104.56577,8.43857,15.15858,403.9796,341.06041,127.2649,760.73344,535.385,8.67092,29.86071,0.50866,168.74462,0.36722,108.76069,12.42392
2025-02-14,234.054,936.34068,587.129,135.65,182.494,266.826,NA,237.9504,259.9112,17.85928,1301.23245,5244.75001,1099.29215,484.35625,1814.13928,93.30316,282073.0988,6.15,NA,8.35438,15.14493,402.72035,338.44015,125.71084,760.73344,537.29,8.97439,29.35459,0.51026,168.2828,0.36657,108.7126,12.16044
2025-02-16,NA,936.84198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.19886,NA,759.98828,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-17,234.2173,935.71095,NA,135.77,182.462,266.031,NA,237.2759,259.5453,17.63484,1307.07318,5273.22039,1079.10509,482.43124,1818.29261,92.68952,281485.76868,6.2,105.17012,8.34856,15.08975,405.80327,335.74558,124.95879,759.88839,541.356,9.00751,29.36181,0.51439,170.39589,0.37971,108.47807,12.02395
2025-02-18,234.4491,942.9223,589.043,136.29,182.477,265.929,NA,237.5758,259.6146,18.00293,1313.03374,5334.44902,1078.51404,489.82113,1822.58572,94.08323,284448.00284,6.24,105.13189,8.44708,15.10881,419.26734,339.85564,126.84237,762.60746,546.116,9.1671,29.45843,0.5204,170.75451,0.38087,108.66284,12.08719
2025-02-19,234.3586,945.90764,589.881,136.24,182.35,264.655,NA,236.9488,259.0802,18.15977,1304.20034,5275.634,1078.91754,500.72563,1813.00756,92.96361,280548.23483,6.2,106.29353,8.38902,15.13843,411.04776,341.47997,126.93156,764.41919,547.385,9.14403,29.64683,0.53308,170.62997,0.37142,108.7325,12.08965
2025-02-20,234.3831,954.38487,586.215,135.75,182.459,264.905,NA,237.1134,259.2909,17.93886,1295.64778,5263.00004,1089.1587,517.91343,1811.26713,94.1625,279405.79635,6.22,104.98333,8.34822,15.24224,409.88387,341.66893,126.26165,765.64548,542.658,8.94443,29.67412,0.52818,169.99359,0.36946,108.01874,11.89855
2025-02-21,234.4546,954.38487,589.415,136.33,182.612,266.098,NA,237.5508,260.0061,18.11556,1266.89621,5240.97249,1088.02237,520.37225,1744.30734,94.60228,273206.59318,6.25,NA,8.30361,15.11932,410.41563,342.50883,126.44525,765.64548,550.818,9.35972,29.50562,0.52857,171.49778,0.36804,109.22245,11.95746
2025-02-23,NA,953.67094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.50883,NA,764.01746,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-24,234.5475,949.39839,589.036,136.25,182.681,266.191,NA,237.3838,260.114,18.06529,1247.36528,5195.78457,1082.18749,518.86318,1753.74055,92.62708,272389.08386,6.14,105.45184,8.192,15.06807,402.06632,340.79668,125.56891,764.90641,544.587,9.22391,29.14649,0.52734,171.45365,0.36528,108.848,11.86361
2025-02-25,234.5195,949.39839,589.795,135.77,182.75,266.515,NA,237.4034,260.0869,17.93628,1244.8103,5124.20998,1086.29849,516.33334,1750.91683,92.35022,269260.22912,6.11,103.28183,8.16592,15.13173,404.35014,339.42047,126.03825,762.1348,536.714,9.03244,28.85029,0.52091,170.21936,0.35367,106.96726,11.40779
2025-02-26,234.6858,949.39839,592.554,136.1,182.781,267.141,NA,238.0833,260.2668,18.26806,1234.19202,5155.31804,1085.67051,515.29968,1770.64132,93.07596,274415.94676,6.11,102.85649,8.28231,15.18854,412.45531,337.34396,126.90061,753.44564,542.533,9.33113,28.87514,0.52296,171.55196,0.3529,108.32335,11.76608
2025-02-27,234.8029,949.39839,597.103,136.48,182.9,267.451,NA,238.4514,260.546,18.29657,1230.48438,5144.58373,1095.19347,511.11305,1754.19202,92.36802,281987.15908,6.12,103.22153,8.27917,15.1263,405.72355,336.1413,127.6888,753.41461,542.131,9.34117,28.95962,0.51798,168.7566,0.34228,108.76461,11.64717
2025-02-28,234.8682,949.39839,598.363,136.04,182.959,267.894,NA,238.3892,260.6514,17.92813,1202.17998,5101.22792,1081.15398,507.11015,1751.41419,89.43691,278844.37975,6.21,NA,8.18063,15.12213,404.38639,336.45564,126.00172,753.41461,529.883,9.00987,28.32134,0.49555,168.7566,0.33061,106.97532,11.51067
2025-03-02,NA,955.78119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.47226,NA,753.41461,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-03,235.0746,960.33301,593.8,135.28,182.817,266.094,NA,237.4353,259.8401,17.91537,1184.55599,5075.95718,1076.98119,492.36301,1724.5677,90.82059,285873.40702,6.21,103.64692,8.35736,15.17302,408.26605,335.4011,125.19502,754.83127,525.617,8.95948,28.18163,0.49199,167.29458,0.34702,105.75394,11.33497
2025-03-04,234.9755,958.85902,591.029,134.5,183.014,266.401,NA,237.1969,260.0591,17.96772,1178.77692,4966.29202,1070.65856,484.86068,1710.4077,89.76631,284418.78107,6.2,102.08876,8.07859,14.91805,389.97756,328.13082,125.80412,755.72277,521.441,8.91701,28.03062,0.48924,166.98313,0.34213,104.12087,11.22103
