"Dates","EUNW GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2020-06-19,97.626,3.553,96.77,50.348,143.69,226.15,198.655,213.4,131.92,24.277,5.266,3.9995,129.6,30.08,58.26,9.617,19.888,1.3822,32.45,2.9615,30.41,22.175,24.89,0.747,13.662
2020-06-22,97.214,3.4835,96.264,50.314,143.745,226.78,198,214.05,131.845,24.207,5.221,4.0405,128.96,30.01,57.39,9.55,19.638,1.37,32.535,2.9735,30.44,22.11,25.09,0.7501,13.686
2020-06-23,97.706,3.44,95.858,50.258,143.725,226.52,196.22,214.36,131.82,24.403,5.301,4.0855,128.18,30.155,57.34,9.524,19.672,1.3712,33.195,2.9705,30.69,22.655,24.96,0.7581,13.918
2020-06-24,96.912,3.381,95.876,50.082,143.8,226.73,197.7,214.93,131.715,24.068,5.246,4,128.1,29.995,57.92,9.428,19.122,1.3268,31.505,2.9175,29.595,21.91,24.775,0.7359,13.498
2020-06-25,96.918,3.472,96.326,50.128,143.735,226.88,198.755,214.53,131.69,24.171,5.261,4.021,127.38,30.07,57.85,9.504,19.196,1.3392,31.445,2.889,29.555,22,24.915,0.7277,13.642
2020-06-26,96.754,3.4595,96.572,49.947,143.74,227.08,199.24,214.92,131.495,24.06,5.237,4.0175,127.58,30.14,56.65,9.376,19.094,1.3302,30.83,2.843,29.04,22.015,25.015,0.7158,13.344
2020-06-29,96.964,3.468,96.126,49.841,143.74,227,198.7,215.08,131.915,24.014,5.219,4.026,127.06,30.135,57.13,9.485,19.306,1.341,30.895,2.8415,29.065,22.11,25.04,0.7233,13.39
2020-06-30,97.424,3.4245,96.34,49.71,143.755,227,198.6,215.27,132.205,24.035,5.231,4.0125,127.72,30.215,56.45,9.473,19.358,1.3478,31.08,2.855,29.2,22.085,25.02,0.7245,13.408
2020-07-01,97.51,3.4435,96.754,49.94,143.735,226.1,197.895,214.65,131.84,24.186,5.237,4.0655,127.9,30.505,56.76,9.572,19.42,1.3574,31.82,2.875,29.73,22.16,24.605,0.7183,13.38
2020-07-02,97.778,3.4705,97.272,50.372,143.74,227.2,198.34,215.24,132.39,24.837,5.419,4.178,128.86,31.145,58.01,9.774,19.986,1.4068,32.42,2.946,30.39,22.885,24.97,0.742,13.632
2020-07-03,97.664,3.4975,97.596,50.156,143.75,226.83,198.56,214.88,132.26,25.008,5.515,4.194,130,31.385,57.57,9.813,19.842,1.3976,32.185,2.949,30.285,22.735,24.56,0.7411,13.67
2020-07-06,97.948,3.5055,97.096,50.004,143.735,227.05,196.66,215.44,132.425,25.714,5.771,4.2385,133,31.835,58.45,10.046,20.34,1.412,33.02,2.9525,30.9,22.725,24.855,0.7365,13.732
2020-07-07,97.812,3.5015,97.3,49.886,143.805,226.98,197.4,215.39,132.28,25.539,5.714,4.2565,131.62,31.76,58.71,9.95,19.872,1.3814,32.49,2.9165,30.415,22.705,25.065,0.7298,13.604
2020-07-08,97.426,3.453,97.174,49.705,143.755,227.28,197.08,216,132.21,25.628,5.83,4.1615,130.1,31.865,59.17,9.979,19.326,1.367,32.605,2.839,30.325,23.125,24.65,0.7129,13.446
2020-07-09,97.324,3.4575,96.886,50.014,143.75,227.51,197.9,215.75,132.485,25.802,5.925,4.1955,129.76,32.045,58.97,9.979,19.236,1.3558,32.96,2.818,30.44,23.39,24.235,0.7066,13.514
2020-07-10,97.37,3.472,96.762,50.14,143.74,227.4,198.025,215.1,132.49,25.694,5.879,4.2025,129.7,31.77,58.9,10.11,19.188,1.3564,32.815,2.8055,30.305,23.42,24.125,0.7175,13.546
2020-07-13,97.668,3.488,96.582,49.932,143.675,226.68,196.52,214.8,132.435,25.984,5.943,4.248,129.7,32.37,59.41,10.222,19.168,1.3534,32.95,2.825,30.505,23.855,24.68,0.7183,13.598
2020-07-14,97.314,3.44,96.05,49.576,143.695,227.28,196.48,215.8,132.585,25.341,5.715,4.1305,129.6,32.14,58.66,10.056,18.72,1.3484,32.19,2.7475,29.805,23.385,24.435,0.7154,13.382
2020-07-15,98.04,3.4335,96.208,49.787,143.73,227.23,195.9,216.15,132.795,25.444,5.726,4.172,129.88,32.08,58.61,9.986,18.93,1.315,33.09,2.8185,30.495,23.675,24.635,0.7258,13.496
2020-07-16,98.154,3.4585,95.91,48.579,143.775,227.75,196.01,216.35,132.585,25.081,5.529,4.19,129.6,31.875,58.62,9.861,18.822,1.3322,32.965,2.809,30.375,23.755,24.655,0.7245,13.514
2020-07-17,98.204,3.436,96.15,48.445,143.71,227.53,195.86,216.03,132.555,25.226,5.571,4.254,129.6,32.115,57.78,10.006,18.856,1.3182,33.355,2.786,30.535,23.74,24.505,0.7277,13.55
2020-07-20,98.498,3.3885,96.524,48.379,143.785,228.13,195.73,217.41,132.79,25.485,5.667,4.295,129.78,32.15,56.89,10.004,18.872,1.3388,33.715,2.769,30.7,23.88,24.55,0.7331,13.882
2020-07-21,98.8,3.409,96.834,48.789,143.845,228.13,195.01,217.7,133.05,25.798,5.747,4.3345,129.2,32.6,58.08,9.951,19.05,1.332,34.865,2.833,31.6,24.3,24.265,0.7229,14.018
2020-07-22,98.824,3.371,96.26,48.743,143.86,228.75,193.585,218.5,133.305,25.368,5.589,4.2885,129.02,32.305,57.62,9.861,18.604,1.3042,35.1,2.845,31.75,23.95,24.13,0.7276,13.996
2020-07-23,99.038,3.37,96.29,48.565,143.875,228.83,193.375,218.67,133.15,25.366,5.636,4.293,127.54,32.325,56.76,9.908,18.52,1.296,34.645,2.8375,31.495,23.785,24.33,0.7287,13.958
2020-07-24,98.9,3.339,95.644,48.346,143.84,228.18,192.76,218.29,132.965,24.964,5.442,4.2765,126.7,32.67,56.17,9.829,18.402,1.2858,33.73,2.814,30.81,23.195,24.185,0.7197,13.792
2020-07-27,98.832,3.3385,95.002,48.315,143.835,228.75,190.75,218.73,133.37,24.999,5.391,4.239,127,33.61,56.33,9.759,18.42,1.2556,34.23,2.8535,31.28,23.6,23.97,0.7145,13.994
2020-07-28,98.598,3.3455,95.176,48.184,143.84,228.78,191.18,218.67,133.205,25.13,5.465,4.3055,128.6,32.775,56.3,9.88,18.396,1.2558,34.355,2.887,31.405,23.875,23.04,0.7207,13.976
2020-07-29,98.55,3.325,95.026,48.062,143.835,228.8,190.66,218.8,133.105,25.222,5.489,4.2485,129.64,33.32,55.5,9.865,18.124,1.265,34.62,2.8565,31.465,23.825,22.2,0.7168,13.954
2020-07-30,98,3.294,94.754,47.825,143.87,229.53,190.86,219.34,132.96,24.881,5.431,4.198,128.62,32.935,55.01,9.786,17.696,1.246,34.215,2.818,31.045,22.795,21.675,0.7047,13.548
2020-07-31,97.948,3.2505,94.7,47.691,143.92,229.02,190.585,218.99,133.135,24.779,5.422,4.1775,127.7,32.765,54.53,9.684,17.744,1.235,33.82,2.764,30.735,22.36,21.425,0.691,13.492
2020-08-03,98.658,3.2895,95.942,47.707,143.845,228.9,191.48,219.4,133.205,25.142,5.578,4.1875,129.06,32.99,53.58,9.695,17.956,1.2122,32.975,2.7805,30.255,22,21.86,0.6988,13.83
2020-08-04,98.778,3.2855,96.098,47.571,143.94,229.81,191.46,220.21,133.465,25.264,5.623,4.23,129.78,33.285,54.43,9.701,17.994,1.2248,32.2,2.7675,29.79,21.985,21.505,0.7092,13.972
2020-08-05,99.36,3.3115,95.58,47.44,143.85,229.03,189.04,219.63,133.49,25.495,5.648,4.2325,131.18,33.59,55.69,9.742,18.198,1.2436,32.92,2.829,30.265,22.39,20.895,0.7263,14.118
2020-08-06,99.38,3.3175,96.064,47.288,143.875,229.68,190.58,220.53,133.605,25.418,5.614,4.263,133.94,33.44,55.58,9.75,17.984,1.2372,32.595,2.823,30.07,22.05,19.442,0.7276,13.926
2020-08-07,99.496,3.3445,96.564,47.321,143.87,229.45,190.8,220.74,133.7,25.331,5.547,4.2935,135.28,33.47,55.11,9.799,17.94,1.2482,32.22,2.834,29.895,21.725,20.005,0.7157,13.99
2020-08-10,99.584,3.3585,96.994,47.321,143.91,229.78,191.18,221.55,133.94,25.248,5.458,4.3185,137.02,33.485,55.38,9.677,17.918,1.254,32.13,2.8655,29.885,21.385,20.12,0.7024,14.064
2020-08-11,99.824,3.392,96.806,47.394,143.835,229,189.7,221.02,133.78,25.478,5.527,4.3385,139.38,33.375,56.33,9.678,18.214,1.2792,32.49,2.8885,30.165,21.755,20.895,0.7139,14.246
2020-08-12,100.02,3.422,96.474,47.217,143.82,228.65,188.4,220.52,133.78,25.58,5.541,4.349,141.04,33.53,56.68,9.668,18.254,1.2948,31.61,2.907,29.66,22.015,21.01,0.7244,14.282
2020-08-13,99.994,3.4255,96.032,47.164,143.835,227.73,188.74,219.63,133.585,25.415,5.491,4.3195,140.76,33.12,56.86,9.701,18.424,1.2894,32.2,2.8795,29.965,21.975,20.71,0.7231,14.344
2020-08-14,99.516,3.435,95.246,47.19,143.82,227.93,188.54,219.48,133.28,25.373,5.485,4.298,138.24,33.28,56.71,9.681,18.164,1.2948,31.77,2.948,29.815,21.965,20.22,0.7215,14.318
2020-08-17,99.548,3.4795,94.872,46.801,143.87,228.58,188.31,219.95,133.5,25.525,5.552,4.314,138.84,33.68,56.9,9.627,18.036,1.3024,30.925,2.938,29.23,21.87,20.19,0.7246,14.334
2020-08-18,99.61,3.456,94.24,46.745,143.915,228.78,187.33,219.65,133.49,25.32,5.559,4.3155,135.7,33.05,57.13,9.583,17.846,1.3026,30.985,2.9065,29.23,21.84,20.415,0.7226,14.236
2020-08-19,99.76,3.493,94.712,47.078,143.915,229.07,188,219.85,133.71,25.381,5.545,4.329,136.02,32.945,57.2,9.698,17.568,1.2922,31.015,2.946,29.38,21.875,21.315,0.731,14.122
2020-08-20,99.694,3.4645,94.882,46.868,143.94,229.23,188.87,220.08,133.815,24.964,5.526,4.3075,131.44,32.03,56.59,9.555,17.284,1.2756,29.885,2.897,28.575,21.425,21.17,0.718,14.054
2020-08-21,99.674,3.5165,95.668,47.103,143.865,229.23,190.105,219.58,133.965,25.42,5.644,4.341,131.68,32.67,57.44,9.751,17.39,1.2932,30.3,2.9105,28.87,22.035,20.92,0.7122,14.02
2020-08-24,100.06,3.5195,95.736,47.133,143.86,229.08,189.74,219.95,133.905,25.631,5.721,4.3875,133.32,32.845,58.02,9.679,17.5,1.2784,30.72,2.898,29.115,22.76,20.795,0.716,14.194
2020-08-25,99.968,3.5255,95.19,47.013,143.78,227.8,188.6,219.06,133.29,25.812,5.79,4.387,134.36,33.135,59.39,9.618,17.706,1.2772,30.6,2.886,29,22.525,20.36,0.7085,14.028
2020-08-26,99.99,3.5135,94.998,46.977,143.78,227.74,188.55,219.44,133.37,25.949,5.828,4.4135,135.98,33.465,59.21,9.586,17.762,1.2738,30.275,2.873,28.79,22.73,20.605,0.7209,14.214
2020-08-27,100.12,3.4875,95.014,46.928,143.84,227.5,188.6,218.94,133.355,25.843,5.816,4.4335,134.7,33.255,58.55,9.538,17.696,1.2602,30.195,2.8315,28.625,22.735,20.795,0.7176,14.16
2020-08-28,100.15,3.4715,94.5,47.168,143.74,227.68,187.28,218.9,133.285,25.844,5.816,4.484,134.3,32.765,58.97,9.459,17.712,1.2508,31.265,2.8585,29.375,22.805,20.45,0.7166,14.194
2020-08-31,99.948,3.444,94.122,46.912,143.75,227.25,186.65,218.25,133.29,25.207,5.678,4.3105,131.48,31.89,56.03,9.27,17.324,1.2286,30.625,2.7815,28.73,21.76,19.738,0.7157,13.844
2020-09-01,100.315,3.4605,94.62,47.339,143.8,227.5,186.835,218.3,133.22,25.629,5.767,4.394,133.74,32.505,57.12,9.354,17.372,1.2354,31.465,2.811,29.355,22.465,19.942,0.7239,13.746
2020-09-02,100.545,3.4905,96.176,47.484,143.91,228.8,189.29,219.25,133.925,25.781,5.817,4.4255,133.52,32.74,57.15,9.496,17.396,1.2186,31.725,2.823,29.595,22.05,20.05,0.723,13.762
2020-09-03,100.155,3.464,96.068,47.555,143.86,229,189.84,219.15,133.93,25.382,5.677,4.386,132.9,32.355,55.93,9.208,17.14,1.2072,31.935,2.8,29.57,21.58,19.734,0.713,13.456
2020-09-04,100.045,3.469,95.8,47.5,143.835,228.58,189.39,218.65,133.415,25.264,5.611,4.3525,132.3,32.455,56.36,9.246,17.202,1.2226,31.65,2.7645,29.325,21.685,19.938,0.7114,13.404
2020-09-07,100.375,3.52,95.79,47.51,143.78,228.33,188.56,217.85,133.955,25.428,5.595,4.4,133.42,32.705,56.7,9.345,17.212,1.2502,31.985,2.822,29.7,21.66,20.015,0.7223,13.626
2020-09-08,100.28,3.5145,95.806,47.266,143.725,228.83,189.71,217.88,133.65,25.224,5.546,4.3425,134.46,32.685,56.39,9.187,17.152,1.2856,31.465,2.749,29.19,21.5,19.86,0.7047,13.224
2020-09-09,100.36,3.5355,95.744,47.536,143.815,228.45,188.995,217.94,133.65,25.382,5.552,4.385,136.22,32.825,55.67,9.095,17.378,1.2748,31.965,2.797,29.64,22.35,20.025,0.7117,13.654
2020-09-10,100.395,3.5315,95.042,47.252,143.765,228.18,187.78,217.65,133.355,25.215,5.51,4.4395,135.28,32.83,51.53,8.949,17.198,1.261,31.66,2.8045,29.395,22.415,19.87,0.7169,13.504
2020-09-11,100.38,3.5185,95.374,47.387,143.835,228.88,189.22,218.6,133.8,25.289,5.535,4.448,135.66,32.7,52.37,9.088,17.03,1.2686,31.225,2.828,29.13,22.46,20.055,0.7193,13.53
2020-09-14,100.185,3.5635,95.004,47.437,143.85,229.13,188.505,218.9,133.865,25.531,5.587,4.4615,138.04,33.175,54.17,9.229,16.996,1.2738,31.355,2.89,29.37,22.515,20.005,0.7414,13.52
2020-09-15,100.45,3.626,95.552,47.892,143.845,229.28,188.73,219.14,133.95,25.911,5.674,4.4915,139.98,33.735,54.02,9.404,17.146,1.2838,31.84,2.9155,29.665,22.85,20.12,0.7438,13.348
2020-09-16,100.45,3.6285,95.514,47.896,143.885,229.48,189.06,220,133.925,26.006,5.702,4.528,141.32,33.935,53.51,9.436,17.348,1.2738,32.085,2.9235,29.86,23.035,19.936,0.7392,13.322
2020-09-17,98.548,3.6325,94.99,47.895,143.93,229.63,189.32,219.94,133.85,25.753,5.626,4.505,139.42,33.515,53.05,9.271,17.154,1.2662,31.685,2.884,29.545,22.755,19.846,0.7372,13.312
2020-09-18,98.598,3.614,94.264,47.749,143.89,229.38,188.51,219.51,133.99,25.656,5.612,4.479,139.06,33.43,52.99,9.251,17.054,1.2594,31.425,2.849,29.295,22.38,19.692,0.7274,13.198
2020-09-21,97.504,3.594,93.848,47.306,143.935,230.07,191.06,219.43,133.655,25.212,5.565,4.3995,138.9,33.24,51.53,9.175,16.81,1.2574,29.745,2.7635,28.01,21.01,19.232,0.693,12.638
2020-09-22,97.606,3.6,94.072,47.452,143.97,230.15,191.26,219.55,133.625,25.23,5.581,4.395,136.72,33.195,51.43,9.278,16.658,1.2646,30.13,2.774,28.285,21.36,19.402,0.6924,12.63
2020-09-23,97.81,3.61,93.626,47.029,143.965,230.34,191.65,219.43,133.65,25.225,5.601,4.376,136.66,33.105,50.93,9.167,16.406,1.2698,29.5,2.727,27.695,21.485,19.422,0.6876,12.57
2020-09-24,97.1,3.622,93.442,46.861,143.945,229.98,192.235,219.03,133.45,24.943,5.537,4.282,135.54,32.455,50.27,9.332,16.362,1.2628,29.845,2.732,27.92,21.425,20.25,0.6862,12.332
2020-09-25,96.7,3.6275,94.206,46.927,143.915,230.09,192.93,218.94,133.55,24.885,5.486,4.381,134.54,32.42,51.77,9.415,16.3,1.2678,29.58,2.73,27.83,21.075,20.205,0.6915,12.374
2020-09-28,97.34,3.649,94.336,46.711,143.92,230.18,192.29,218.8,133.585,25.231,5.574,4.4595,137.28,33.14,51.53,9.429,16.59,1.2648,29.455,2.7715,27.83,21.56,19.694,0.6972,12.764
2020-09-29,97.204,3.582,93.534,46.522,143.95,230.57,191.16,219,133.64,25.094,5.55,4.424,136.74,33,50.77,9.397,16.456,1.2638,28.47,2.7695,27.14,21.75,19.49,0.6879,12.8
2020-09-30,97.45,3.6285,93.692,46.761,143.91,230.08,190.46,218.46,133.7,25.493,5.665,4.4655,138.02,33.46,50.75,9.446,16.34,1.2706,28.515,2.839,27.36,22,20.205,0.6865,12.656
2020-10-01,97.908,3.5975,94.1,46.916,143.91,230.37,190.28,218.45,133.84,25.651,5.732,4.5075,139.1,33.7,51.8,9.357,16.25,1.2784,28.15,2.816,27.115,22.16,20.015,0.6958,12.682
2020-10-02,97.85,3.5975,94.096,47.038,143.99,230.84,190.935,219,134.105,25.602,5.729,4.5015,138.86,33.62,51.63,9.466,16.27,1.2942,28.48,2.83,27.335,22.545,20.07,0.6884,12.612
2020-10-05,98.244,3.5815,93.678,46.912,143.975,230.22,189.01,219.15,134.105,25.593,5.653,4.545,140.5,33.56,52.66,9.535,16.354,1.2818,28.405,2.8685,27.385,22.28,20.13,0.7006,12.896
2020-10-06,98.516,3.647,94.004,47.107,143.995,230.33,188.58,219.55,134.295,25.848,5.73,4.578,140.16,33.73,53.11,9.49,16.522,1.2656,29.595,2.871,28.125,22.13,19.876,0.7086,12.996
2020-10-07,98.544,3.634,93.978,47.022,143.985,230.21,188.915,219.55,134.205,26.064,5.792,4.6325,140.6,34.28,53.07,9.366,16.638,1.2678,28.91,2.895,27.73,22.155,19.666,0.7031,13
2020-10-08,98.608,3.661,94.61,47.135,143.99,230.78,189.325,220.23,134.33,26.142,5.803,4.637,143.02,34.49,53.5,9.451,16.896,1.2706,29.185,2.954,28.115,22.12,19.434,0.7056,12.848
2020-10-09,98.526,3.6805,94.754,47.275,144.065,231.13,188.16,220.9,134.485,26.338,5.834,4.666,143.84,34.585,53.62,9.601,16.882,1.2756,29.905,3.0335,28.72,22.62,19.886,0.7123,12.796
2020-10-12,98.808,3.7135,94.876,47.224,144.095,231.5,188.305,221.2,134.73,26.528,5.958,4.655,143.38,34.7,53.68,9.494,16.786,1.2692,29.905,3.0275,28.755,22.63,19.928,0.7001,12.594
2020-10-13,98.808,3.755,95.49,47.252,144.145,231.63,189.82,221.15,134.695,26.536,5.974,4.642,143,34.6,53.61,9.53,16.664,1.2626,29.58,2.98,28.38,22.545,19.66,0.696,12.432
2020-10-14,98.596,3.767,95.288,47.236,144.105,231.85,189.79,221.17,134.69,26.556,5.98,4.701,142.38,34.57,54.61,9.556,16.616,1.2618,30.265,2.9855,28.805,22.76,20.06,0.6888,12.482
2020-10-15,98.01,3.746,94.948,47.18,144.085,232.03,190.74,220.9,134.54,26.215,5.873,4.597,141.02,34.31,53.63,9.518,16.38,1.2664,29.95,2.9665,28.56,22.49,19.854,0.6759,11.928
2020-10-16,98.3,3.76,95.146,47.319,144.13,232.4,190.17,221.58,134.89,26.365,5.952,4.604,141.4,34.12,53.57,9.488,16.278,1.271,29.67,3.025,28.535,22.555,20.155,0.676,12.106
2020-10-19,98.474,3.72,94.382,47.181,144.09,232.03,188.8,221.49,134.915,26.298,5.94,4.617,140.94,34.3,53.76,9.552,15.894,1.28,30.16,2.969,28.74,22.67,20.315,0.6723,11.91
2020-10-20,98.528,3.693,93.94,47.136,144.1,231.68,187.92,221.53,134.81,26.306,5.939,4.6135,141,34.115,53.19,9.474,15.822,1.3002,30.205,2.996,28.835,22.61,20.34,0.678,11.946
2020-10-21,98.418,3.7045,92.938,47.125,144.065,231.33,186.76,221.2,134.705,26.384,5.954,4.5875,143.42,34.055,53.83,9.36,16.01,1.3366,30.155,3.0355,28.94,22.895,20.495,0.6729,11.846
2020-10-22,98.568,3.723,93.006,47.241,144.045,230.9,186.945,220.5,134.705,26.362,5.939,4.582,142.32,34.3,53.88,9.342,15.862,1.3448,30.57,3.0475,29.245,22.96,20.015,0.6634,11.878
2020-10-23,98.686,3.7135,92.968,47.155,144.075,231.28,186.72,221.39,134.91,26.352,5.914,4.5775,142.22,34.145,53.81,9.291,15.842,1.3692,30.37,3.091,29.245,23.16,19.686,0.6685,11.812
2020-10-26,98.362,3.5895,92.99,47.214,144.11,231.38,187.765,221.29,134.69,26.183,5.909,4.5055,142.24,34.065,54.31,9.27,15.81,1.3854,30.27,3.043,29.01,23.045,18.724,0.6585,11.688
2020-10-27,98.328,3.5695,93.298,47.147,144.13,231.96,187.96,221.55,134.86,26.293,5.992,4.539,142.16,34.175,54.1,9.29,15.832,1.373,29.795,3.0145,28.67,22.915,18.654,0.6505,11.588
2020-10-28,97.38,3.556,93.338,46.933,144.09,231.71,189.225,220.54,134.49,25.906,5.937,4.443,142.1,33.81,53.28,9.246,15.672,1.3478,28.57,2.9465,27.65,21.96,18.132,0.634,10.96
2020-10-29,97.252,3.5225,93.816,47.152,144.15,232.27,190.14,220.95,134.615,26.182,6.069,4.474,141.4,34.035,53.32,9.227,15.75,1.3422,28.23,2.912,27.325,21.865,18.218,0.6146,10.944
2020-10-30,97.39,3.5055,93.672,47.254,144.1,232.04,189.65,220.65,134.57,25.921,5.984,4.474,137.16,33.84,53.49,9.196,15.722,1.3528,28.22,2.919,27.35,22.21,17.694,0.6203,10.74
2020-11-02,97.862,3.551,94.172,47.28,144.125,232.35,190.265,220.55,134.755,26.237,6.083,4.4675,142.14,34.145,54.89,9.21,15.898,1.3652,28.31,2.9255,27.52,22.635,18.104,0.6237,11.026
2020-11-03,98.59,3.5545,94,47.444,144.165,232.28,187.95,220.51,135.005,26.255,6.016,4.497,145.02,34.34,55.3,9.167,16.226,1.3694,28.285,2.9775,27.555,23.155,18.374,0.6371,11.782
2020-11-04,99.034,3.6325,95.568,47.83,144.175,232.73,189.88,220.95,135.015,27.095,6.219,4.6215,143.22,34.9,56.11,9.356,16.542,1.4188,29.525,3.0125,28.42,23.685,18.648,0.6488,11.826
2020-11-05,99.62,3.5765,95.274,47.993,144.18,232.74,188.02,221.07,135.345,27.248,6.238,4.6245,148.52,34.84,57.85,9.419,16.878,1.4424,30.485,3.0425,29.15,24.39,18.41,0.6465,12.042
2020-11-06,99.672,3.556,94.392,48.091,144.185,232.57,186.36,221.21,135.435,27.219,6.223,4.649,147.58,34.62,58.73,9.494,16.924,1.4356,30.815,3.118,29.61,24.65,18.462,0.6456,12.296
2020-11-09,100.645,3.7135,95.866,48.925,144.05,230.75,185.77,221.05,135.465,27.976,6.338,4.7965,147.72,35.425,61.69,9.709,17.742,1.4628,32.64,3.272,31.2,25.295,19.968,0.7201,12.938
2020-11-10,100.405,3.7165,95.436,48.79,144.035,230.53,185.84,221.44,135.485,27.427,6.058,4.7275,150.64,34.895,62.45,9.806,18.794,1.5082,33.19,3.294,31.555,25.165,20.395,0.7276,12.976
2020-11-11,100.5,3.732,96.248,48.906,144.055,230.9,186.44,222.08,135.415,27.595,6.061,4.764,151.98,35.68,63.19,9.7,18.882,1.5102,32.97,3.331,31.51,24.885,22.355,0.7346,13.132
2020-11-12,100.365,3.6895,95.464,48.875,144.035,231.4,185.42,222.44,135.4,27.657,6.116,4.7335,152.38,35.635,62.23,9.771,18.64,1.5064,32.455,3.322,31.14,24.975,22.47,0.7293,12.944
2020-11-13,100.335,3.672,95.576,48.623,144.08,231.75,185.585,222.64,135.385,27.599,6.09,4.763,154.28,35.785,61.59,9.769,18.666,1.4938,31.785,3.286,30.67,24.82,22.895,0.7245,12.772
2020-11-16,100.935,3.7325,95.612,48.853,144.115,231.91,185.13,223.26,135.865,28.08,6.107,4.8225,156.06,36.815,63.07,9.874,19.058,1.4988,32.73,3.4475,31.7,25.215,22.655,0.7649,13.186
2020-11-17,100.945,3.7495,95.316,48.832,144.135,232.24,185.095,223.15,135.97,27.914,6.057,4.8045,157.78,36.555,63.28,9.927,18.772,1.4952,33.68,3.4425,32.26,24.895,22.155,0.7681,13.108
2020-11-18,101.05,3.7495,95.41,48.952,144.13,232.11,185.02,222.85,135.855,28.012,6.036,4.8225,158.16,37.06,63.05,9.896,18.96,1.513,33.585,3.508,32.43,24.875,22.75,0.7848,13.29
2020-11-19,100.975,3.7375,95.73,49.047,144.11,232.28,185.62,222.7,136.05,27.938,6.083,4.7855,156.68,36.94,62.88,9.807,19.028,1.5102,33.56,3.457,32.31,24.595,23.545,0.7677,13.156
2020-11-20,101.16,3.7455,95.584,48.979,144.165,232.51,185.5,222.95,135.965,28.121,6.138,4.7905,157.1,36.95,62.75,9.87,19.334,1.5418,33.17,3.488,32.16,24.81,23.4,0.7742,13.414
2020-11-23,101.325,3.75,95.83,48.903,144.165,232.47,185.86,223.37,136.06,28.282,6.161,4.7975,163.46,37.225,63.45,9.864,19.638,1.552,33.105,3.492,32.145,24.6,22.4,0.7733,13.386
2020-11-24,101.76,3.776,95.638,48.965,144.18,232.39,184.73,223.66,136.11,28.445,6.176,4.8605,160.56,37.04,64.13,9.786,19.462,1.5364,33.95,3.5465,32.86,25.17,21.835,0.776,13.722
2020-11-25,101.795,3.7795,95.246,48.955,144.16,232.39,184.475,224,136.07,28.3,6.12,4.81,161.18,36.735,63.94,9.885,19.754,1.5128,34.355,3.5365,33.075,25.05,22.17,0.7814,13.66
2020-11-26,101.82,3.7645,95.3,49.046,144.155,232.68,184.63,224.11,136.155,28.451,6.183,4.829,161.9,36.855,64.85,9.989,19.798,1.4768,34.54,3.4825,33.015,25.175,22.6,0.7933,13.596
2020-11-27,101.9,3.772,95.066,48.792,144.16,232.66,183.965,224.3,136.26,28.513,6.195,4.7955,162.3,36.96,64.6,9.951,19.78,1.4718,34.68,3.482,33.17,24.965,22.515,0.7995,13.528
2020-11-30,101.835,3.7605,94.834,48.639,144.13,232.27,184.155,224.02,136.23,27.887,6.004,4.7375,161.76,36.31,61.67,9.765,19.212,1.4546,33.85,3.408,32.495,23.96,21.465,0.7949,13.322
2020-12-01,102.19,3.7355,94.394,48.725,144.07,231.46,181.735,223.73,136.015,28.164,6.021,4.85,167.66,36.715,63.21,9.821,19.344,1.493,34.94,3.5275,33.435,24.575,22.125,0.8192,13.662
2020-12-02,102.325,3.7295,94.158,48.532,144.07,231.6,180.62,224.14,135.87,28.097,5.944,4.8295,167.68,36.8,63.97,9.786,19.258,1.5078,35.13,3.5255,33.6,24.51,21.805,0.8362,13.946
2020-12-03,102.5,3.6925,93.956,48.672,144.1,232.16,179.97,224.88,136.235,28.331,5.985,4.846,166.42,36.95,63.56,9.939,19.562,1.5354,36.15,3.573,34.37,24.95,22.23,0.8432,13.88
2020-12-04,102.78,3.7095,94.266,48.817,144.115,231.95,179.695,225.1,136.425,28.524,5.968,4.874,170.58,37.59,63.01,9.905,19.736,1.5128,36.07,3.667,34.56,24.97,22.025,0.8619,14.34
2020-12-07,102.5,3.685,94.326,48.986,144.16,232.57,180.36,225.37,136.5,28.63,5.94,4.938,172.46,37.88,64.61,9.885,19.826,1.5244,36.91,3.5445,34.74,25.175,22.035,0.8621,14.35
2020-12-08,102.59,3.6945,94.29,49.197,144.17,233,181.05,225.7,136.71,28.627,5.956,4.934,169.48,38.2,64.43,9.927,20.275,1.5182,36.855,3.5875,34.865,25.305,22.275,0.8591,14.554
2020-12-09,102.75,3.6875,94.382,49.286,144.175,233.09,181.11,225.45,136.635,28.647,5.939,4.9595,171.88,38.185,64.64,10.006,20.305,1.4972,36.175,3.5115,34.345,25.295,22.375,0.8641,14.722
2020-12-10,102.37,3.7335,94.13,49.223,144.175,233,180.67,225.45,136.39,28.693,5.94,4.964,171.48,37.92,64.81,10.106,20.335,1.5084,37.205,3.556,35.11,25.05,22.28,0.8425,14.658
