Dates,MSDEEEMN Index,MXCN Index,MXIN Index,MXKR Index,MXTW000V Index,MXID Index,MXMY Index,MXTH Index,MXPH Index,MXBR Index,MXMX Index,MXCL Index,MXCO Index,MXPE Index,MXZA Index,MXTR Index,MXGR Index,MXEG Index,MXHU Index,MXCZ Index,MXPL Index,MXSA Index,MXAE Index,MXQA Index,MXKW Index
2004-05-07,111.025,2.37815,4.40298,0.1852,83.97948,0.09048,69.93651,4.94836,4.91053,525.40563,1703.81673,610.67675,130.83649,238.24296,34.57641,157776.4599,71.69,42.27953,3.02293,5.45253,254.72382,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-10,106.243,2.2354,4.29843,0.17284,80.66337,0.08423,68.34107,4.68804,4.91891,493.11102,1629.47235,595.74504,125.08231,239.99156,33.48891,152798.2049,69.66,41.94186,2.92722,5.24786,247.18408,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-11,107.481,2.25819,4.0932,0.17209,81.36481,0.08527,67.96078,4.77452,4.77471,523.4643,1669.32826,609.54795,122.70384,240.58302,34.48385,157028.5352,70.67,39.53004,2.95377,5.43462,241.17821,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-12,108.203,2.26835,4.09105,0.17858,82.03148,0.08835,68.28448,4.79288,4.85415,517.06416,1668.14746,604.59355,118.10548,236.93315,34.07157,155927.6637,71.27,39.2002,2.96177,5.43047,244.57973,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-13,107.494,2.24652,4.15885,0.1726,81.75759,0.08773,67.34277,4.73462,4.82354,528.78903,1699.04375,604.00271,110.97571,236.31209,34.14458,152619.6726,72.22,40.16721,2.91479,5.32697,239.63158,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-14,105.335,2.15869,3.84991,0.16647,79.90981,0.08488,66.28255,4.68461,4.79006,522.43368,1698.61053,606.28211,119.46947,235.72211,33.63698,151656.178,71.38,39.97102,2.92821,5.34034,241.50279,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-17,100.73,2.02703,3.37707,0.1557,75.63219,0.07754,64.21201,4.43804,4.61645,498.24576,1647.15663,588.71799,117.88327,229.09046,33.37414,142148.6331,70.23,37.66655,2.96336,5.30516,242.06914,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-18,102.802,2.10761,3.68551,0.16072,76.89906,0.07839,64.78088,4.48069,4.59893,516.55103,1685.15423,595.93747,118.9083,232.02374,33.25014,144472.3693,70.2,37.73037,3.1004,5.3493,248.16973,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-19,106.449,2.22535,3.80352,0.17003,81.21419,0.08226,65.2972,4.73688,4.56095,522.58065,1677.10343,604.21516,121.43332,241.44496,34.52739,144901.0795,69.52,36.94694,3.18865,5.42783,252.92149,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-20,106.074,2.22065,3.77938,0.16946,80.57107,0.0831,65.44818,4.66212,4.60493,507.20222,1696.99488,597.05364,121.84169,244.70746,34.4527,146969.7266,67.67,37.80089,3.16315,5.42762,252.51377,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-21,106.603,2.26677,3.78466,0.17191,82.71278,0.0846,65.13974,4.74455,4.62298,497.92656,1683.29586,593.84628,119.45208,249.87926,34.59062,149048.7463,66.78,37.80089,3.1523,5.4419,252.79677,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-24,108.074,2.30373,3.89734,0.17385,82.41721,0.08518,65.35471,4.69812,4.60745,513.66625,1688.35622,590.2705,119.47566,249.96255,34.28357,154743.7029,67.03,37.03233,3.19826,5.43826,254.10892,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-25,106.64,2.30252,3.85197,0.16862,82.3463,0.08122,64.91677,4.58907,4.61636,516.92409,1707.28504,589.46064,117.65095,255.92632,34.8243,151212.2501,66.35,37.03248,3.14632,5.43635,247.83566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-26,107.686,2.30276,3.83694,0.16835,83.0163,0.08112,65.02865,4.66926,4.65816,522.96382,1720.89047,598.18272,117.925,253.69238,35.36996,156937.2697,67.43,37.65606,3.14212,5.47785,253.85481,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-27,107.935,2.35173,3.77217,0.17185,83.10952,0.08146,65.21851,4.78133,4.59056,529.66558,1708.66232,602.70799,116.1093,254.64111,35.95253,155595.0504,68.42,37.08986,3.15467,5.52213,253.05186,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-28,108.651,2.37215,3.61695,0.17574,84.72769,0.08189,65.27893,4.87567,4.66195,535.54355,1703.47904,602.94695,118.17289,254.72331,35.90676,157006.1678,69.84,37.08986,3.21013,5.5946,256.54154,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-05-31,107.941,2.38355,3.58661,0.17345,82.54075,0.08202,65.58329,4.89637,4.64606,537.20568,1707.9662,604.52047,120.41185,255.45164,36.47072,156224.549,69.84,37.01101,3.20152,5.60377,255.89758,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-01,107.956,2.34709,3.63154,0.17536,82.67614,0.08065,65.38417,4.81258,4.65853,530.37013,1696.22518,585.1295,122.96756,250.90285,36.61742,150565.7169,68.79,37.08949,3.1677,5.62752,255.79141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-02,107.096,2.37098,3.69724,0.17179,81.3878,0.07852,64.97558,4.82877,4.69968,537.40795,1701.01456,591.48257,124.21044,250.85911,36.17999,151915.8921,68.82,38.12523,3.16758,5.68952,257.99784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-03,104.913,2.27661,3.64544,0.16392,78.7534,0.07871,64.43583,4.77115,4.72665,526.86286,1688.39249,585.72014,124.67415,248.92204,36.07578,154359.1168,69.42,37.89643,3.12776,5.73554,257.57659,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-04,105.478,2.26726,3.68295,0.16511,79.64349,0.07531,64.27439,4.71764,4.66112,532.11726,1705.33388,579.25081,124.5114,247.49186,35.74779,161573.3807,70.44,37.64646,3.12562,5.71965,253.80859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-07,107.976,2.35134,3.71037,0.17137,82.70978,0.07616,65.00832,4.71549,4.61978,550.08921,1757.99676,581.16788,124.61476,247.85077,36.12304,165399.0345,69.87,37.39575,3.15232,5.80103,259.11512,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-08,108.328,2.36765,3.75008,0.17254,83.68844,0.07754,65.69824,4.6354,4.76323,547.90766,1765.18476,590.33363,124.25157,249.72673,36.11301,162033.9401,69.38,38.12257,3.14662,5.75129,259.37113,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-09,108.824,2.3974,3.81258,0.17145,83.51829,0.0791,66.56065,4.68375,4.82466,543.59272,1758.88245,600.48841,122.01987,247.93874,36.08435,162604.2495,69.31,38.91422,3.12125,5.66026,257.02843,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-10,107.92,2.40315,3.78471,0.16676,82.27756,0.07778,66.80329,4.67037,4.77126,542.90197,1763.01098,597.53076,122.00017,245.51986,36.47375,165788.6988,69.47,38.35862,3.11646,5.65306,256.80447,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-11,106.768,2.45021,3.72275,0.15924,80.90324,0.07793,67.24368,4.71764,4.73244,542.31858,1775.94041,607.10719,122.47004,245.42277,36.08455,164223.5333,69.28,38.35862,3.07134,5.6382,257.7928,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-14,104.349,2.35399,3.6375,0.15645,78.87376,0.07653,66.43193,4.68307,4.7767,528.03614,1733.98823,600.17409,121.82707,243.27282,35.26445,157748.721,68.89,38.90185,3.05413,5.61114,256.05868,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-15,105.153,2.32108,3.66102,0.15952,80.24462,0.07726,65.38537,4.65055,4.77188,537.99918,1744.08399,597.97448,121.70441,242.65953,35.42128,159471.986,69.47,38.34475,3.06508,5.57451,257.43049,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-16,105.728,2.34207,3.68646,0.16142,79.19195,0.07812,66.75054,4.76613,4.79237,545.29025,1756.40043,611.435,122.96993,241.8256,35.64306,159194.0257,69.64,38.68833,3.09352,5.55313,256.49794,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-17,106.481,2.27574,3.70275,0.16278,80.46078,0.07697,66.64034,4.7601,4.75793,544.05571,1758.00033,611.29995,122.10247,240.68148,35.62728,157492.533,68.78,38.44434,3.03591,5.68491,254.60429,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-18,105.29,2.20611,3.62644,0.15804,79.50612,0.07583,66.42193,4.7131,4.69748,540.81952,1761.90947,612.19392,120.87559,242.59213,36.20303,157830.4363,68.17,38.44434,3.0601,5.68855,254.8468,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-21,106.117,2.22028,3.59576,0.16098,79.56791,0.0753,66.82888,4.78528,4.75323,540.44786,1761.7336,611.04776,121.33532,250.24789,36.52208,155952.5614,67.46,37.83032,3.05777,5.62301,259.98791,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-22,105.701,2.22255,3.56606,0.16017,79.56791,0.07562,66.2062,4.7751,4.74873,538.12123,1759.9355,610.4606,119.96196,248.11048,36.35018,155912.4331,67.71,37.6912,3.08273,5.6167,259.06882,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-23,106.4,2.247,3.53899,0.15921,82.02141,0.0774,66.45406,4.76304,4.85275,555.65016,1751.62437,616.77275,118.83938,248.40043,36.41441,156064.7055,67.58,36.43376,3.1565,5.71043,262.45535,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-24,107.543,2.32621,3.55844,0.16454,82.43717,0.078,66.66912,4.83043,4.84065,555.7408,1754.5253,626.79041,119.08673,252.64455,36.5903,156026.2351,67.67,36.88172,3.17106,5.74645,262.12395,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-25,108.758,2.34858,3.60013,0.16985,82.58735,0.07982,66.55569,4.92035,4.86923,557.37583,1753.09283,629.23153,119.88304,254.49304,36.96148,161111.0794,66.89,36.88172,3.18143,5.7108,265.46297,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-28,107.702,2.36156,3.64073,0.16633,81.05829,0.07967,66.35648,4.97299,4.86406,543.39638,1740.7648,628.39638,120.15625,254.02138,37.433,164430.0011,67.94,37.58754,3.17858,5.58351,268.7336,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-29,108.219,2.33957,3.65375,0.16815,81.58063,0.08025,66.56257,4.96766,4.89296,555.91682,1723.63426,624.03862,119.97029,254.86054,36.94567,165160.0136,67.92,37.7516,3.22113,5.63242,269.28839,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-06-30,108.802,2.36668,3.5973,0.16876,82.41121,0.08106,66.28794,4.93016,4.86141,564.03156,1737.28326,626.20593,119.82086,253.71846,36.79059,168112.6829,68.45,37.7253,3.23722,5.59388,270.24301,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-01,109.146,2.36936,3.67659,0.167,82.50327,0.08191,66.77932,4.94347,4.90101,571.28176,1744.10096,630.77366,118.90159,252.85703,37.01663,173381.8727,67.96,37.56186,3.26662,5.65398,268.6874,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-02,107.106,2.34596,3.62235,0.15903,81.49277,0.08414,66.26676,4.91102,4.82487,569.97484,1711.23103,625.22113,118.22608,250.54776,36.71165,175199.7663,67.8,37.56186,3.26197,5.61242,265.91467,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-05,107.25,2.36431,3.61528,0.15997,80.61114,0.0844,67.63704,4.99083,4.85555,575.0753,1722.1164,624.95726,118.8604,251.49369,36.72882,177370.2413,67.61,37.60434,3.28844,5.60585,266.03805,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-06,107.204,2.37787,3.64971,0.15957,81.70026,0.08917,68.22604,5.04502,4.83069,562.53352,1694.06842,621.84935,118.99732,248.94775,36.36937,174307.6434,68.09,37.35817,3.28757,5.60712,264.64971,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-07,107.084,2.37183,3.66576,0.15909,81.90592,0.089,68.08381,5.02935,4.81169,563.88979,1674.19198,624.53135,117.21073,253.60375,36.71566,173937.0288,67.96,37.43909,3.32072,5.57769,266.59609,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-08,105.552,2.30869,3.57545,0.15432,81.71347,0.08706,67.62277,4.95614,4.78091,557.06333,1646.62364,624.92941,117.67648,258.05567,36.53746,171001.5046,67.41,37.40239,3.26332,5.52769,266.71408,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-09,106.196,2.31685,3.65695,0.15572,82.25517,0.08793,67.67949,5.0231,4.78514,558.11007,1662.83893,622.90187,120.09361,254.65623,36.37077,173112.433,67.59,37.40239,3.21108,5.48245,267.11511,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-12,106.248,2.28081,3.64948,0.15594,82.17631,0.08794,67.48166,4.97858,4.76055,568.58179,1672.2643,627.51813,119.91136,254.29492,36.71066,174101.6261,67.61,38.8224,3.23303,5.51603,267.49252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-13,107.061,2.27388,3.63066,0.15834,81.43459,0.08706,67.87153,5.02469,4.7507,576.29293,1673.97093,635.22773,120.78428,256.97816,37.20619,177308.722,67.72,39.0058,3.28812,5.5883,266.89723,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-14,105.517,2.23141,3.56637,0.15296,80.2486,0.08481,66.82971,4.88874,4.67829,577.75089,1638.31075,635.48725,120.86157,255.63892,37.00907,177976.7442,67.76,39.66577,3.28829,5.58609,265.64335,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-15,105.278,2.23709,3.59385,0.15128,79.36774,0.08515,66.6438,4.85414,4.64641,594.02526,1638.81962,639.2487,122.61172,256.87338,37.03179,180998.4577,67.96,41.01943,3.25198,5.49602,261.98498,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-16,105.597,2.276,3.62732,0.1523,78.93185,0.08705,66.43669,4.81548,4.6218,602.90146,1643.27279,647.13872,122.64105,254.51696,37.14474,182964.8421,68.76,41.01943,3.26587,5.57119,269.42929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-19,106.272,2.32764,3.63951,0.15565,78.9864,0.08668,66.60906,4.79286,4.62009,597.65814,1654.60325,643.64236,122.77483,254.5952,36.82153,180594.7112,69.02,41.15257,3.25702,5.60683,269.92259,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-20,105.733,2.33345,3.64211,0.15292,76.89479,0.08725,66.56222,4.84237,4.59896,601.80952,1671.17699,646.64351,123.12788,254.79441,36.84811,179158.4141,68.73,41.30586,3.26071,5.55074,267.95638,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-21,107.482,2.40236,3.71149,0.15902,77.74561,0.08858,67.66764,4.95971,4.67923,591.05625,1667.56867,649.05167,124.62394,252.64061,37.26174,177411.4155,68.7,41.78739,3.29825,5.48457,272.79685,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-22,105.997,2.3675,3.72363,0.15537,77.55119,0.08838,67.25456,4.91286,4.70496,580.27388,1671.5357,646.26671,124.89403,246.72318,36.85525,176569.0799,67.76,41.402,3.25734,5.44383,269.55192,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-23,106.734,2.38847,3.78271,0.15559,77.08578,0.08931,67.83655,4.94401,4.76908,584.82975,1684.92044,647.92646,125.75645,246.49188,36.62547,180489.0024,67.93,41.402,3.25338,5.5071,270.02595,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-26,105.713,2.36776,3.81005,0.15568,76.7526,0.088,67.60884,4.77981,4.70014,574.33745,1682.30453,639.57202,125.40741,243.77778,36.56674,175060.5388,67.46,41.68903,3.30168,5.51141,269.91967,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-27,106.793,2.38982,3.815,0.15669,77.64285,0.0883,67.91397,4.81271,4.79584,590.69671,1723.84227,642.77193,123.41148,244.47022,36.60363,176826.92,68.41,41.73909,3.30949,5.51901,269.31037,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-28,107.073,2.39481,3.80417,0.15827,77.30072,0.08781,68.17616,4.8284,4.88837,602.57941,1718.21349,643.30265,122.52633,244.96143,37.25597,180608.6633,68.44,41.89157,3.2921,5.48517,266.77558,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-29,106.603,2.37748,3.84078,0.15482,76.84599,0.08715,67.78369,4.80718,4.94289,610.15936,1720.75033,653.22045,124.16169,245.13612,37.28898,182143.1055,68.17,41.92225,3.29902,5.57572,269.03311,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-07-30,107.937,2.40768,3.89028,0.15683,77.73956,0.08756,68.11326,4.87918,4.89833,618.86038,1731.03132,652.43252,125.04998,256.53116,37.64866,186910.4578,67.08,42.07592,3.32038,5.56076,268.64731,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-02,107.421,2.3859,3.90682,0.15383,76.77512,0.08616,67.35347,4.865,4.82101,612.62563,1737.24562,647.75314,123.49032,256.33358,37.50957,189093.9904,66.79,42.17692,3.26453,5.54177,268.11389,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-03,107.422,2.37196,3.8888,0.15544,76.89922,0.08682,67.18962,4.79537,4.81108,609.42191,1737.895,648.88447,120.42797,255.76014,38.24039,186739.5922,67.4,42.36853,3.28203,5.5426,268.36722,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-04,107.207,2.36214,3.87672,0.15561,76.04601,0.08675,67.11553,4.72515,4.84167,607.30533,1703.21268,648.14876,121.21036,253.57795,38.34403,181720.7754,66.33,42.61709,3.28697,5.5659,269.6681,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-05,108.117,2.40105,3.93422,0.15949,77.38707,0.08718,67.00172,4.70549,4.86973,590.38892,1704.48628,652.3924,121.12115,249.85488,38.22072,185429.9185,66.28,43.65494,3.27739,5.6209,271.56741,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-06,105.615,2.34001,3.81648,0.15433,76.99309,0.0845,65.3662,4.59195,4.77912,588.37853,1648.31827,641.4366,119.35011,244.37658,37.52288,182851.5925,65.99,43.65494,3.25553,5.6078,268.35115,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-09,105.929,2.31238,3.83583,0.157,77.19221,0.08424,65.28934,4.56286,4.78565,587.23491,1647.61827,644.90212,120.54649,245.22023,37.6844,182900.7554,66.26,43.85407,3.25335,5.60785,266.29379,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-10,105.598,2.27766,3.84385,0.15812,77.17989,0.08394,65.41818,4.56499,4.77143,598.92657,1662.44613,645.01098,119.8585,244.62877,37.16583,184222.5045,65.83,43.2322,3.23959,5.67563,263.77611,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-11,105.583,2.2461,3.81184,0.15938,76.68933,0.08528,65.82608,4.49781,4.84691,599.10802,1650.28642,649.6072,119.50082,243.05237,36.9864,178788.0991,65.61,43.48522,3.26273,5.61461,259.14444,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-12,105.704,2.25487,3.78338,0.16212,76.64842,0.08474,65.58953,4.49154,4.83372,602.28758,1643.08824,647.51634,118.66013,243.8317,36.92148,176431.3659,64.93,43.09345,3.32754,5.59185,259.72283,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-13,104.967,2.21874,3.71344,0.16183,76.90718,0.08366,64.48997,4.39627,4.76837,594.68576,1628.00291,639.70719,116.81631,243.339,36.76467,175399.0275,64.93,43.09345,3.31165,5.63209,258.43262,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-16,105.18,2.19505,3.7073,0.16126,76.37278,0.0829,64.05534,4.46158,4.7843,605.16808,1654.22438,643.92872,116.71932,245.68651,37.2167,175996.9726,64.69,42.94863,3.37283,5.65897,259.1714,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-17,105.771,2.19931,3.7187,0.1602,76.24358,0.08296,64.12914,4.51478,4.70467,615.11468,1673.0205,653.19718,115.81976,251.79512,37.55626,183806.1903,65.47,43.3054,3.41886,5.66006,262.29539,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-18,106.543,2.22266,3.68027,0.16114,77.69408,0.08368,64.2499,4.53956,4.66382,630.66375,1689.54885,661.28692,115.8309,251.49302,37.2775,180467.5843,64.92,43.68455,3.39949,5.64428,262.81356,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-19,107.524,2.2663,3.73846,0.1643,79.84783,0.08367,64.17909,4.52771,4.71346,639.78469,1683.25239,662.92699,116.1729,254.3063,37.13069,178667.5026,65.03,42.62346,3.35744,5.62478,262.505,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-20,107.849,2.2686,3.71464,0.16417,79.99872,0.08371,64.34198,4.50513,4.75969,648.15567,1697.8713,666.23334,116.91583,256.41046,37.71803,179319.1563,64.04,42.62346,3.35861,5.61536,265.00225,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-23,108.753,2.28334,3.73512,0.16598,80.54907,0.08381,64.986,4.54899,4.78304,643.23703,1713.19764,672.65266,120.91267,258.83946,38.26064,177860.1933,64.64,44.54947,3.38308,5.65248,267.53625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-24,109.634,2.33344,3.77762,0.16857,80.54907,0.08359,65.20204,4.59613,4.70575,650.92355,1732.77562,683.26845,125.45349,261.57542,37.71747,183301.4996,65.22,44.67912,3.40727,5.69032,271.61446,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-25,110.368,2.36574,3.77985,0.17045,80.54907,0.08255,65.28319,4.6406,4.71174,656.91353,1732.92511,683.93877,124.89863,261.88664,38.00752,181498.6883,66.14,45.36142,3.36565,5.64729,267.41198,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-26,111.375,2.38134,3.81357,0.17139,82.8918,0.08263,66.08003,4.70974,4.7464,645.22372,1732.26367,676.53627,125.34943,265.51154,38.5303,181248.2598,66.85,45.56041,3.40649,5.63241,264.27784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-27,112.016,2.39015,3.83249,0.17273,82.74614,0.08464,66.89546,4.77274,4.81338,649.11784,1748.41877,692.90113,126.80593,267.94274,38.45984,184520.9245,67.41,45.56041,3.42494,5.66442,270.74747,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-30,112.152,2.40987,3.86158,0.17164,82.71742,0.08507,67.17365,4.67463,4.77712,651.48802,1727.88693,689.30614,128.22681,267.01484,38.62681,184471.0263,67.09,46.84711,3.42148,5.67472,269.27467,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-08-31,111.364,2.38168,3.83024,0.16912,82.55214,0.0845,66.50109,4.73659,4.72147,646.95117,1726.88551,689.76611,130.22569,262.44563,38.49009,187073.2615,67.39,45.7659,3.45474,5.76401,270.84365,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-01,112.134,2.41618,3.84821,0.17224,83.67198,0.08797,66.41111,4.74659,4.7681,643.55315,1739.48491,686.80282,136.94226,261.89304,38.57375,189257.5695,67.75,45.91992,3.48599,5.81324,271.80397,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-02,112.816,2.42203,3.8511,0.1739,83.53084,0.08926,67.74741,4.75858,4.84914,651.62458,1747.05108,689.73431,138.14263,265.86329,39.0512,189662.9407,68.14,46.30167,3.49582,5.82411,273.28141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-03,113.001,2.42982,3.89591,0.17309,82.51094,0.09068,68.39968,4.79402,4.95322,651.84786,1738.00133,693.4289,141.2993,267.3351,39.05672,192905.9828,67.95,46.64314,3.48046,5.83263,273.58679,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-06,113.356,2.45435,3.91928,0.1733,83.06151,0.09038,68.15109,4.8099,4.95987,659.33875,1747.98641,694.34869,147.00033,267.2771,39.10092,193252.2595,68.02,48.06298,3.52682,5.96166,277.10916,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-07,113.454,2.46276,3.92566,0.17243,84.10309,0.09004,68.22515,4.80305,5.06623,658.70141,1755.95533,684.35897,148.445,266.27792,38.54669,195782.3799,67.85,47.90167,3.47743,5.91532,283.67762,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-08,113.161,2.43312,3.92375,0.17088,84.14561,0.08935,68.45564,4.75986,5.22939,657.48665,1749.43737,676.78029,148.47639,265.70842,38.38298,198797.4559,67.03,49.16943,3.41116,5.98154,283.25188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-09,113.037,2.38493,3.91239,0.1727,84.20972,0.08817,68.16111,4.82309,5.25301,653.51546,1755.23833,671.74502,144.76167,265.23095,38.39036,199134.4311,67.19,51.02738,3.3825,5.98412,282.02313,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-10,112.895,2.36903,3.9292,0.17564,84.11467,0.0898,67.95532,4.77288,5.25396,643.99218,1755.30772,669.74113,144.99349,263.47281,38.72674,192609.6862,67.76,51.02738,3.36359,6.01754,283.24111,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-13,114.339,2.38776,3.96735,0.18023,85.33105,0.09026,68.76747,4.84307,5.27892,644.613,1758.84512,674.38219,147.84275,263.24117,39.01994,192692.0645,67.92,52.69248,3.40874,6.11312,286.22145,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-14,114.857,2.4015,4.01163,0.1794,85.16393,0.09367,68.69176,4.90876,5.15147,653.77405,1768.9762,683.27356,150.62765,264.30551,39.51927,199728.1522,67.97,52.83653,3.49603,6.17112,286.91107,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-15,115.725,2.41845,4.0506,0.1804,84.23049,0.09547,69.00257,5.03433,5.17195,661.73226,1784.63692,695.55409,155.88671,267.05088,39.25811,200131.4119,68.45,56.73716,3.39026,6.2303,291.19037,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-16,116.866,2.4754,4.07539,0.18151,84.46478,0.09617,69.27006,5.02403,5.12308,674.45148,1786.21908,702.84329,154.12935,263.21801,39.82534,200051.6379,68.09,56.81545,3.43465,6.21334,289.97227,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2004-09-17,116.765,2.50031,4.13139,0.17974,83.29597,0.09596,69.33751,5.08261,5.06601,683.67146,1817.65914,701.92197,155.01437,263.11294,40.16825,189262.3862,68.61,56.81545,3.50988,6.21494,292.32482,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
